├gr┤cc»	freqContext	freqGram
├rk┤>g»	1	58
├rk┤an»	1	58
├rk┤ay»	1	58
├rk┤et»	1	58
├rk┤la»	1	58
├rk┤un»	1	58
├rk┤yc»	1	58
├cn┤, »	10	57
├cn┤de»	5	57
├cn┤ e»	4	57
├cn┤s »	4	57
├cn┤iy»	3	57
├cn┤oo»	3	57
├cn┤ P»	2	57
├cn┤ d»	2	57
├cn┤ n»	2	57
├cn┤; »	2	57
├cn┤ /»	1	57
├cn┤ 1»	1	57
├cn┤ 6»	1	57
├cn┤ D»	1	57
├cn┤ a»	1	57
├cn┤ b»	1	57
├cn┤ g»	1	57
├cn┤ i»	1	57
├cn┤ o»	1	57
├cn┤ s»	1	57
├cn┤ w»	1	57
├cn┤a »	1	57
├cn┤ae»	1	57
├cn┤d »	1	57
├cn┤em»	1	57
├cn┤ge»	1	57
├cn┤ic»	1	57
├cn┤op»	1	57
├cn┤se»	1	57
├cn┤yd»	1	57
├iy┤ck»	11	57
├iy┤n »	5	57
├iy┤t »	4	57
├iy┤cx»	3	57
├iy┤n,»	3	57
├iy┤ne»	3	57
├iy┤re»	2	57
├iy┤s »	2	57
├iy┤ a»	1	57
├iy┤ g»	1	57
├iy┤ m»	1	57
├iy┤ t»	1	57
├iy┤, »	1	57
├iy┤\ »	1	57
├iy┤^»»	1	57
├iy┤de»	1	57
├iy┤ek»	1	57
├iy┤en»	1	57
├iy┤ft»	1	57
├iy┤i »	1	57
├iy┤l »	1	57
├iy┤mt»	1	57
├iy┤nd»	1	57
├iy┤ns»	1	57
├iy┤nw»	1	57
├iy┤ri»	1	57
├iy┤sc»	1	57
├iy┤se»	1	57
├iy┤t,»	1	57
├iy┤te»	1	57
├iy┤tv»	1	57
├iy┤ve»	1	57
├ko┤or»	11	57
├ko┤e »	5	57
├ko┤e,»	4	57
├ko┤me»	4	57
├ko┤eb»	3	57
├ko┤l »	3	57
├ko┤ w»	2	57
├ko┤er»	2	57
├ko┤op»	2	57
├ko┤ (»	1	57
├ko┤ d»	1	57
├ko┤ m»	1	57
├ko┤ v»	1	57
├ko┤, »	1	57
├ko┤a »	1	57
├ko┤e;»	1	57
├ko┤eh»	1	57
├ko┤ei»	1	57
├ko┤ey»	1	57
├ko┤mo»	1	57
├ko┤nn»	1	57
├ko┤no»	1	57
├ko┤ov»	1	57
├ko┤pQ»	1	57
├ko┤pk»	1	57
├ko┤s »	1	57
├ko┤st»	1	57
├ko┤tt»	1	57
├ko┤y »	1	57
├ko┤yb»	1	57
├6^┤° »	16	56
├6^┤" »	11	56
├6^┤^ »	7	56
├6^┤ d»	5	56
├6^┤4 »	4	56
├6^┤ J»	3	56
├6^┤*^»	2	56
├6^┤1^»	2	56
├6^┤ D»	1	56
├6^┤ N»	1	56
├6^┤**»	1	56
├6^┤/4»	1	56
├6^┤3 »	1	56
├6^┤» »	1	56
├: ┤4 »	4	56
├: ┤10»	2	56
├: ┤2 »	2	56
├: ┤3 »	2	56
├: ┤6 »	2	56
├: ┤De»	2	56
├: ┤In»	2	56
├: ┤de»	2	56
├: ┤ee»	2	56
├: ┤en»	2	56
├: ┤u »	2	56
├: ┤— »	2	56
├: ┤'t»	1	56
├: ┤1 »	1	56
├: ┤12»	1	56
├: ┤14»	1	56
├: ┤26»	1	56
├: ┤30»	1	56
├: ┤54»	1	56
├: ┤66»	1	56
├: ┤8 »	1	56
├: ┤9 »	1	56
├: ┤Aa»	1	56
├: ┤Ae»	1	56
├: ┤DO»	1	56
├: ┤Ee»	1	56
├: ┤Ge»	1	56
├: ┤He»	1	56
├: ┤JO»	1	56
├: ┤LO»	1	56
├: ┤Ma»	1	56
├: ┤Na»	1	56
├: ┤So»	1	56
├: ┤Te»	1	56
├: ┤U »	1	56
├: ┤VA»	1	56
├: ┤ar»	1	56
├: ┤da»	1	56
├: ┤dr»	1	56
├: ┤ic»	1	56
├: ┤se»	1	56
├: ┤so»	1	56
├Le┤en»	11	56
├Le┤ec»	10	56
├Le┤eu»	8	56
├Le┤li»	8	56
├Le┤on»	5	56
├Le┤tc»	4	56
├Le┤qu»	2	56
├Le┤de»	1	56
├Le┤ek»	1	56
├Le┤la»	1	56
├Le┤ma»	1	56
├Le┤ng»	1	56
├Le┤r »	1	56
├Le┤ui»	1	56
├Le┤yl»	1	56
├/ ┤10»	3	55
├/ ┤12»	3	55
├/ ┤15»	3	55
├/ ┤11»	2	55
├/ ┤17»	2	55
├/ ┤19»	2	55
├/ ┤30»	2	55
├/ ┤32»	2	55
├/ ┤36»	2	55
├/ ┤43»	2	55
├/ ┤14»	1	55
├/ ┤16»	1	55
├/ ┤18»	1	55
├/ ┤1K»	1	55
├/ ┤20»	1	55
├/ ┤22»	1	55
├/ ┤24»	1	55
├/ ┤27»	1	55
├/ ┤28»	1	55
├/ ┤34»	1	55
├/ ┤35»	1	55
├/ ┤40»	1	55
├/ ┤41»	1	55
├/ ┤42»	1	55
├/ ┤52»	1	55
├/ ┤58»	1	55
├/ ┤59»	1	55
├/ ┤60»	1	55
├/ ┤62»	1	55
├/ ┤64»	1	55
├/ ┤65»	1	55
├/ ┤67»	1	55
├/ ┤69»	1	55
├/ ┤71»	1	55
├/ ┤74»	1	55
├/ ┤77»	1	55
├/ ┤85»	1	55
├/ ┤92»	1	55
├/ ┤95»	1	55
├/ ┤U »	1	55
├/ ┤^ »	1	55
├/ ┤te»	1	55
├As┤sa»	38	55
├As┤se»	9	55
├As┤al»	2	55
├As┤so»	2	55
├As┤tr»	2	55
├As┤en»	1	55
├As┤n »	1	55
├Re┤yn»	19	55
├Re┤ve»	16	55
├Re┤me»	6	55
├Re┤ge»	5	55
├Re┤ch»	2	55
├Re┤be»	1	55
├Re┤de»	1	55
├Re┤eh»	1	55
├Re┤fo»	1	55
├Re┤ne»	1	55
├Re┤nt»	1	55
├Re┤vi»	1	55
├aj┤ui»	15	55
├aj┤uy»	13	55
├aj┤or»	7	55
├aj┤oo»	6	55
├aj┤en»	2	55
├aj┤ e»	1	55
├aj┤ v»	1	55
├aj┤, »	1	55
├aj┤^d»	1	55
├aj┤a »	1	55
├aj┤an»	1	55
├aj┤e,»	1	55
├aj┤el»	1	55
├aj┤es»	1	55
├aj┤ii»	1	55
├aj┤s »	1	55
├aj┤ud»	1	55
├gs┤a »	10	55
├gs┤te»	7	55
├gs┤al»	6	55
├gs┤ad»	5	55
├gs┤ d»	4	55
├gs┤, »	2	55
├gs┤je»	2	55
├gs┤o,»	2	55
├gs┤t »	2	55
├gs┤ 3»	1	55
├gs┤ i»	1	55
├gs┤ n»	1	55
├gs┤ s»	1	55
├gs┤ v»	1	55
├gs┤a,»	1	55
├gs┤ab»	1	55
├gs┤ae»	1	55
├gs┤e »	1	55
├gs┤ia»	1	55
├gs┤is»	1	55
├gs┤ke»	1	55
├gs┤or»	1	55
├gs┤t,»	1	55
├gs┤tl»	1	55
├i,┤ d»	10	55
├i,┤ m»	6	55
├i,┤ a»	4	55
├i,┤ g»	4	55
├i,┤ s»	4	55
├i,┤ S»	3	55
├i,┤ o»	3	55
├i,┤ e»	2	55
├i,┤ i»	2	55
├i,┤ t»	2	55
├i,┤ v»	2	55
├i,┤ w»	2	55
├i,┤ 1»	1	55
├i,┤ 5»	1	55
├i,┤ 7»	1	55
├i,┤ 8»	1	55
├i,┤ A»	1	55
├i,┤ B»	1	55
├i,┤ G»	1	55
├i,┤ P»	1	55
├i,┤ R»	1	55
├i,┤ b»	1	55
├i,┤ h»	1	55
├zu┤lc»	27	55
├zu┤yt»	15	55
├zu┤yd»	7	55
├zu┤ll»	3	55
├zu┤yc»	2	55
├zu┤yl»	1	55
├2^┤" »	10	54
├2^┤° »	10	54
├2^┤ d»	9	54
├2^┤2 »	5	54
├2^┤^ »	3	54
├2^┤*^»	2	54
├2^┤/^»	2	54
├2^┤a »	2	54
├2^┤ (»	1	54
├2^┤ J»	1	54
├2^┤ e»	1	54
├2^┤ v»	1	54
├2^┤"»»	1	54
├2^┤) »	1	54
├2^┤4 »	1	54
├2^┤8 »	1	54
├2^┤>^»	1	54
├2^┤^^»	1	54
├2^┤} »	1	54
├O ┤re»	5	54
├O ┤DE»	4	54
├O ┤la»	4	54
├O ┤FR»	3	54
├O ┤MA»	3	54
├O ┤ca»	3	54
├O ┤du»	3	54
├O ┤GE»	2	54
├O ┤pi»	2	54
├O ┤AR»	1	54
├O ┤CA»	1	54
├O ┤FA»	1	54
├O ┤FI»	1	54
├O ┤GA»	1	54
├O ┤JE»	1	54
├O ┤LA»	1	54
├O ┤LE»	1	54
├O ┤Ma»	1	54
├O ┤RO»	1	54
├O ┤SA»	1	54
├O ┤SI»	1	54
├O ┤bh»	1	54
├O ┤da»	1	54
├O ┤gr»	1	54
├O ┤i »	1	54
├O ┤l>»	1	54
├O ┤ma»	1	54
├O ┤ou»	1	54
├O ┤ov»	1	54
├O ┤pa»	1	54
├O ┤ro»	1	54
├O ┤so»	1	54
├O ┤te»	1	54
├O ┤tr»	1	54
├yw┤ae»	28	54
├yw┤at»	12	54
├yw┤il»	7	54
├yw┤al»	2	54
├yw┤an»	2	54
├yw┤ee»	1	54
├yw┤on»	1	54
├yw┤yv»	1	54
├Vl┤ie»	49	53
├Vl┤^ »	2	53
├Vl┤is»	2	53
├^e┤n »	7	53
├^e┤nd»	3	53
├^e┤t »	3	53
├^e┤ a»	2	53
├^e┤l »	2	53
├^e┤lc»	2	53
├^e┤rt»	2	53
├^e┤se»	2	53
├^e┤ 2»	1	53
├^e┤ b»	1	53
├^e┤ c»	1	53
├^e┤ i»	1	53
├^e┤ n»	1	53
├^e┤ s»	1	53
├^e┤, »	1	53
├^e┤ag»	1	53
├^e┤an»	1	53
├^e┤cd»	1	53
├^e┤e »	1	53
├^e┤ec»	1	53
├^e┤en»	1	53
├^e┤es»	1	53
├^e┤ff»	1	53
├^e┤lk»	1	53
├^e┤ls»	1	53
├^e┤me»	1	53
├^e┤r »	1	53
├^e┤r,»	1	53
├^e┤rd»	1	53
├^e┤rf»	1	53
├^e┤rm»	1	53
├^e┤ro»	1	53
├^e┤ru»	1	53
├^e┤sa»	1	53
├^e┤ts»	1	53
├^e┤va»	1	53
├^e┤we»	1	53
├^e┤yl»	1	53
├h;┤  »	14	53
├h;┤ d»	13	53
├h;┤ e»	5	53
├h;┤ v»	4	53
├h;┤ w»	3	53
├h;┤ o»	2	53
├h;┤ s»	2	53
├h;┤ 1»	1	53
├h;┤ 2»	1	53
├h;┤ a»	1	53
├h;┤ c»	1	53
├h;┤ g»	1	53
├h;┤ h»	1	53
├h;┤ m»	1	53
├h;┤ n»	1	53
├h;┤ t»	1	53
├h;┤da»	1	53
├rf┤f »	8	53
├rf┤id»	5	53
├rf┤ft»	4	53
├rf┤*.»	3	53
├rf┤ec»	3	53
├rf┤or»	3	53
├rf┤^ »	2	53
├rf┤fg»	2	53
├rf┤fl»	2	53
├rf┤if»	2	53
├rf┤te»	2	53
├rf┤ r»	1	53
├rf┤'.»	1	53
├rf┤aa»	1	53
├rf┤ee»	1	53
├rf┤ev»	1	53
├rf┤ew»	1	53
├rf┤fd»	1	53
├rf┤fe»	1	53
├rf┤iT»	1	53
├rf┤je»	1	53
├rf┤l »	1	53
├rf┤ld»	1	53
├rf┤lg»	1	53
├rf┤ll»	1	53
├rf┤t »	1	53
├rf┤t,»	1	53
├rf┤yn»	1	53
├8^┤" »	9	52
├8^┤ d»	8	52
├8^┤° »	8	52
├8^┤^ »	5	52
├8^┤^^»	3	52
├8^┤",»	2	52
├8^┤°,»	2	52
├8^┤ D»	1	52
├8^┤ J»	1	52
├8^┤ g»	1	52
├8^┤ s»	1	52
├8^┤ u»	1	52
├8^┤ v»	1	52
├8^┤")»	1	52
├8^┤";»	1	52
├8^┤''»	1	52
├8^┤**»	1	52
├8^┤/3»	1	52
├8^┤/4»	1	52
├8^┤>>»	1	52
├8^┤^/»	1	52
├8^┤°)»	1	52
├dl┤ia»	11	52
├dl┤ n»	4	52
├dl┤ A»	3	52
├dl┤ g»	3	52
├dl┤le»	3	52
├dl┤ C»	2	52
├dl┤ d»	2	52
├dl┤ h»	2	52
├dl┤, »	2	52
├dl┤de»	2	52
├dl┤oo»	2	52
├dl┤ 2»	1	52
├dl┤ B»	1	52
├dl┤ a»	1	52
├dl┤ e»	1	52
├dl┤ m»	1	52
├dl┤ o»	1	52
├dl┤ t»	1	52
├dl┤ w»	1	52
├dl┤ ü»	1	52
├dl┤",»	1	52
├dl┤. »	1	52
├dl┤; »	1	52
├dl┤dr»	1	52
├dl┤ge»	1	52
├dl┤im»	1	52
├dl┤uy»	1	52
├.1┤1.»	6	51
├.1┤0 »	3	51
├.1┤1 »	3	51
├.1┤5 »	3	51
├.1┤6.»	3	51
├.1┤8.»	3	51
├.1┤9.»	3	51
├.1┤.1»	2	51
├.1┤0.»	2	51
├.1┤2 »	2	51
├.1┤3 »	2	51
├.1┤4.»	2	51
├.1┤ V»	1	51
├.1┤ e»	1	51
├.1┤ t»	1	51
├.1┤.9»	1	51
├.1┤0—»	1	51
├.1┤2,»	1	51
├.1┤2;»	1	51
├.1┤3—»	1	51
├.1┤4 »	1	51
├.1┤4,»	1	51
├.1┤4;»	1	51
├.1┤5,»	1	51
├.1┤5.»	1	51
├.1┤5—»	1	51
├.1┤7 »	1	51
├.1┤7.»	1	51
├.1┤9:»	1	51
├36┤ m»	4	51
├36┤00»	4	51
├36┤ V»	3	51
├36┤ r»	3	51
├36┤0 »	3	51
├36┤ a»	2	51
├36┤ b»	2	51
├36┤ d»	2	51
├36┤ f»	2	51
├36┤ t»	2	51
├36┤6 »	2	51
├36┤ (»	1	51
├36┤ .»	1	51
├36┤ 7»	1	51
├36┤ S»	1	51
├36┤ e»	1	51
├36┤ p»	1	51
├36┤ v»	1	51
├36┤03»	1	51
├36┤13»	1	51
├36┤2 »	1	51
├36┤20»	1	51
├36┤37»	1	51
├36┤46»	1	51
├36┤48»	1	51
├36┤5 »	1	51
├36┤59»	1	51
├36┤68»	1	51
├36┤74»	1	51
├36┤7:»	1	51
├36┤97»	1	51
├36┤Vs»	1	51
├36┤^4»	1	51
├47┤ r»	7	51
├47┤4 »	4	51
├47┤ p»	3	51
├47┤^ »	3	51
├47┤ l»	2	51
├47┤0 »	2	51
├47┤2 »	2	51
├47┤8 »	2	51
├47┤9.»	2	51
├47┤ "»	1	51
├47┤ c»	1	51
├47┤ n»	1	51
├47┤ s»	1	51
├47┤ t»	1	51
├47┤) »	1	51
├47┤, »	1	51
├47┤1 »	1	51
├47┤24»	1	51
├47┤42»	1	51
├47┤5 »	1	51
├47┤52»	1	51
├47┤6:»	1	51
├47┤7 »	1	51
├47┤7,»	1	51
├47┤72»	1	51
├47┤73»	1	51
├47┤7^»	1	51
├47┤80»	1	51
├47┤86»	1	51
├47┤97»	1	51
├47┤S »	1	51
├47┤a »	1	51
├47┤j »	1	51
├Tr┤an»	13	51
├Tr┤in»	9	51
├Tr┤au»	8	51
├Tr┤im»	6	51
├Tr┤un»	5	51
├Tr┤ig»	3	51
├Tr┤is»	2	51
├Tr┤eu»	1	51
├Tr┤ir»	1	51
├Tr┤oi»	1	51
├Tr┤om»	1	51
├Tr┤yn»	1	51
├fu┤ri»	8	51
├fu┤st»	8	51
├fu┤gi»	7	51
├fu┤yt»	6	51
├fu┤r »	5	51
├fu┤ys»	4	51
├fu┤r,»	3	51
├fu┤rq»	2	51
├fu┤se»	2	51
├fu┤ck»	1	51
├fu┤is»	1	51
├fu┤mc»	1	51
├fu┤me»	1	51
├fu┤nd»	1	51
├fu┤rn»	1	51
├kj┤en»	25	51
├kj┤e »	9	51
├kj┤ e»	3	51
├kj┤an»	3	51
├kj┤ a»	2	51
├kj┤ d»	2	51
├kj┤ u»	2	51
├kj┤ b»	1	51
├kj┤ n»	1	51
├kj┤ t»	1	51
├kj┤, »	1	51
├kj┤e,»	1	51
├sv┤ol»	12	51
├sv┤ro»	11	51
├sv┤el»	6	51
├sv┤er»	4	51
├sv┤oi»	3	51
├sv┤ry»	3	51
├sv┤^g»	1	51
├sv┤^r»	1	51
├sv┤de»	1	51
├sv┤es»	1	51
├sv┤i'»	1	51
├sv┤i^»	1	51
├sv┤ir»	1	51
├sv┤nd»	1	51
├sv┤og»	1	51
├sv┤oo»	1	51
├sv┤tr»	1	51
├sv┤yr»	1	51
├xe┤er»	15	51
├xe┤mp»	10	51
├xe┤l »	9	51
├xe┤cu»	8	51
├xe┤re»	4	51
├xe┤rc»	2	51
├xe┤ma»	1	51
├xe┤ms»	1	51
├xe┤ra»	1	51
├*s┤el»	17	50
├*s┤Co»	10	50
├*s┤ C»	5	50
├*s┤ch»	3	50
├*s┤ 4»	1	50
├*s┤ m»	1	50
├*s┤ o»	1	50
├*s┤ v»	1	50
├*s┤. »	1	50
├*s┤Ke»	1	50
├*s┤am»	1	50
├*s┤ee»	1	50
├*s┤en»	1	50
├*s┤ey»	1	50
├*s┤he»	1	50
├*s┤ma»	1	50
├*s┤oc»	1	50
├*s┤oo»	1	50
├*s┤te»	1	50
├38┤ r»	4	50
├38┤ p»	3	50
├38┤, »	3	50
├38┤ b»	2	50
├38┤ d»	2	50
├38┤.3»	2	50
├38┤00»	2	50
├38┤6 »	2	50
├38┤68»	2	50
├38┤ 7»	1	50
├38┤ O»	1	50
├38┤ a»	1	50
├38┤ c»	1	50
├38┤ f»	1	50
├38┤ g»	1	50
├38┤ i»	1	50
├38┤ j»	1	50
├38┤ l»	1	50
├38┤ m»	1	50
├38┤ o»	1	50
├38┤ w»	1	50
├38┤0 »	1	50
├38┤01»	1	50
├38┤0—»	1	50
├38┤1 »	1	50
├38┤17»	1	50
├38┤3.»	1	50
├38┤4 »	1	50
├38┤46»	1	50
├38┤6.»	1	50
├38┤70»	1	50
├38┤78»	1	50
├38┤90»	1	50
├38┤91»	1	50
├38┤:1»	1	50
├38┤; »	1	50
├38┤^/»	1	50
├48┤ r»	6	50
├48┤0 »	4	50
├48┤ s»	3	50
├48┤9 »	3	50
├48┤ S»	2	50
├48┤ e»	2	50
├48┤ m»	2	50
├48┤ t»	2	50
├48┤1 »	2	50
├48┤38»	2	50
├48┤ c»	1	50
├48┤ g»	1	50
├48┤ l»	1	50
├48┤ p»	1	50
├48┤ »»	1	50
├48┤, »	1	50
├48┤.1»	1	50
├48┤0:»	1	50
├48┤1.»	1	50
├48┤13»	1	50
├48┤1:»	1	50
├48┤2.»	1	50
├48┤23»	1	50
├48┤3 »	1	50
├48┤39»	1	50
├48┤4 »	1	50
├48┤57»	1	50
├48┤59»	1	50
├48┤6 »	1	50
├48┤8 »	1	50
├48┤89»	1	50
├48┤:1»	1	50
├7^┤° »	11	50
├7^┤ d»	10	50
├7^┤ r»	4	50
├7^┤" »	4	50
├7^┤2 »	4	50
├7^┤ l»	3	50
├7^┤ t»	2	50
├7^┤ (»	1	50
├7^┤ A»	1	50
├7^┤ F»	1	50
├7^┤ a»	1	50
├7^┤ b»	1	50
├7^┤ p»	1	50
├7^┤ v»	1	50
├7^┤"*»	1	50
├7^┤''»	1	50
├7^┤*^»	1	50
├7^┤/,»	1	50
├7^┤/4»	1	50
├Ee┤n »	12	50
├Ee┤ni»	12	50
├Ee┤rs»	10	50
├Ee┤nd»	9	50
├Ee┤rw»	3	50
├Ee┤ck»	1	50
├Ee┤ii»	1	50
├Ee┤ne»	1	50
├Ee┤r »	1	50
├Th┤om»	20	50
├Th┤ys»	18	50
├Th┤id»	3	50
├Th┤oo»	2	50
├Th┤ae»	1	50
├Th┤an»	1	50
├Th┤ey»	1	50
├Th┤in»	1	50
├Th┤oe»	1	50
├Th┤on»	1	50
├Th┤uy»	1	50
├75┤ r»	6	49
├75┤ p»	5	49
├75┤ s»	3	49
├75┤ m»	2	49
├75┤ v»	2	49
├75┤ »»	2	49
├75┤.3»	2	49
├75┤22»	2	49
├75┤8 »	2	49
├75┤ S»	1	49
├75┤ V»	1	49
├75┤ a»	1	49
├75┤ c»	1	49
├75┤ d»	1	49
├75┤ j»	1	49
├75┤ l»	1	49
├75┤ n»	1	49
├75┤ t»	1	49
├75┤, »	1	49
├75┤0 »	1	49
├75┤0r»	1	49
├75┤16»	1	49
├75┤21»	1	49
├75┤3 »	1	49
├75┤4 »	1	49
├75┤55»	1	49
├75┤6 »	1	49
├75┤61»	1	49
├75┤64»	1	49
├75┤7 »	1	49
├75┤7:»	1	49
├75┤8,»	1	49
├Ol┤ip»	17	49
├Ol┤oa»	12	49
├Ol┤is»	6	49
├Ol┤il»	5	49
├Ol┤te»	3	49
├Ol┤de»	2	49
├Ol┤Oi»	1	49
├Ol┤S:»	1	49
├Ol┤el»	1	49
├Ol┤lc»	1	49
├42┤ p»	5	48
├42┤ m»	3	48
├42┤ 7»	2	48
├42┤ c»	2	48
├42┤ d»	2	48
├42┤ i»	2	48
├42┤ r»	2	48
├42┤0 »	2	48
├42┤00»	2	48
├42┤40»	2	48
├42┤47»	2	48
├42┤71»	2	48
├42┤ Y»	1	48
├42┤ ^»	1	48
├42┤ g»	1	48
├42┤ l»	1	48
├42┤ s»	1	48
├42┤ t»	1	48
├42┤. »	1	48
├42┤0—»	1	48
├42┤11»	1	48
├42┤2 »	1	48
├42┤20»	1	48
├42┤4 »	1	48
├42┤6 »	1	48
├42┤62»	1	48
├42┤7 »	1	48
├42┤70»	1	48
├42┤72»	1	48
├42┤77»	1	48
├42┤7a»	1	48
├42┤8 »	1	48
├74┤ r»	6	48
├74┤ t»	3	48
├74┤8 »	3	48
├74┤ b»	2	48
├74┤ d»	2	48
├74┤ p»	2	48
├74┤ s»	2	48
├74┤ v»	2	48
├74┤ *»	1	48
├74┤ 8»	1	48
├74┤ <»	1	48
├74┤ a»	1	48
├74┤ c»	1	48
├74┤ e»	1	48
├74┤ f»	1	48
├74┤ g»	1	48
├74┤ l»	1	48
├74┤ m»	1	48
├74┤ n»	1	48
├74┤ w»	1	48
├74┤04»	1	48
├74┤1 »	1	48
├74┤1:»	1	48
├74┤20»	1	48
├74┤36»	1	48
├74┤5,»	1	48
├74┤6 »	1	48
├74┤68»	1	48
├74┤8,»	1	48
├74┤83»	1	48
├74┤85»	1	48
├74┤95»	1	48
├74┤: »	1	48
├74┤:3»	1	48
├:1┤8:»	5	48
├:1┤1:»	4	48
├:1┤2 »	4	48
├:1┤3:»	4	48
├:1┤0 »	3	48
├:1┤5 »	3	48
├:1┤2:»	2	48
├:1┤3 »	2	48
├:1┤6:»	2	48
├:1┤9.»	2	48
├:1┤:8»	2	48
├:1┤  »	1	48
├:1┤ e»	1	48
├:1┤ w»	1	48
├:1┤0:»	1	48
├:1┤1 »	1	48
├:1┤4:»	1	48
├:1┤51»	1	48
├:1┤7:»	1	48
├:1┤8 »	1	48
├:1┤97»	1	48
├:1┤9:»	1	48
├:1┤: »	1	48
├:1┤:3»	1	48
├:1┤:4»	1	48
├:1┤:6»	1	48
├Sc┤ho»	27	48
├Sc┤ha»	9	48
├Sc┤he»	4	48
├Sc┤hi»	3	48
├Sc┤bo»	2	48
├Sc┤hr»	2	48
├Sc┤bi»	1	48
├0^┤ d»	12	47
├0^┤° »	12	47
├0^┤" »	6	47
├0^┤ O»	3	47
├0^┤*^»	2	47
├0^┤ D»	1	47
├0^┤ F»	1	47
├0^┤ J»	1	47
├0^┤ M»	1	47
├0^┤ l»	1	47
├0^┤ s»	1	47
├0^┤"»»	1	47
├0^┤'*»	1	47
├0^┤'^»	1	47
├0^┤18»	1	47
├0^┤^ »	1	47
├0^┤^»»	1	47
├mr┤on»	33	47
├mr┤ac»	5	47
├mr┤ae»	3	47
├mr┤ad»	1	47
├mr┤in»	1	47
├mr┤is»	1	47
├mr┤ne»	1	47
├mr┤oe»	1	47
├mr┤ov»	1	47
├32┤00»	4	46
├32┤ c»	3	46
├32┤ m»	2	46
├32┤ r»	2	46
├32┤ t»	2	46
├32┤0 »	2	46
├32┤50»	2	46
├32┤7 »	2	46
├32┤ I»	1	46
├32┤ d»	1	46
├32┤ e»	1	46
├32┤ l»	1	46
├32┤ s»	1	46
├32┤, »	1	46
├32┤.1»	1	46
├32┤.7»	1	46
├32┤1 »	1	46
├32┤1;»	1	46
├32┤29»	1	46
├32┤4 »	1	46
├32┤4,»	1	46
├32┤40»	1	46
├32┤44»	1	46
├32┤47»	1	46
├32┤57»	1	46
├32┤60»	1	46
├32┤64»	1	46
├32┤66»	1	46
├32┤6:»	1	46
├32┤71»	1	46
├32┤87»	1	46
├32┤9 »	1	46
├32┤94»	1	46
├32┤:5»	1	46
├32┤li»	1	46
├n'┤t »	21	46
├n'┤  »	5	46
├n'┤; »	2	46
├n'┤ma»	2	46
├n'┤me»	2	46
├n'┤s »	2	46
├n'┤ N»	1	46
├n'┤ a»	1	46
├n'┤ g»	1	46
├n'┤ h»	1	46
├n'┤ o»	1	46
├n'┤\ »	1	46
├n'┤be»	1	46
├n'┤de»	1	46
├n'┤e »	1	46
├n'┤se»	1	46
├n'┤ts»	1	46
├n'┤ve»	1	46
├44┤ r»	4	45
├44┤0 »	4	45
├44┤ m»	3	45
├44┤ c»	2	45
├44┤, »	2	45
├44┤1 »	2	45
├44┤50»	2	45
├44┤: »	2	45
├44┤ O»	1	45
├44┤ f»	1	45
├44┤ s»	1	45
├44┤ t»	1	45
├44┤.9»	1	45
├44┤00»	1	45
├44┤02»	1	45
├44┤06»	1	45
├44┤11»	1	45
├44┤3 »	1	45
├44┤5 »	1	45
├44┤54»	1	45
├44┤6 »	1	45
├44┤65»	1	45
├44┤66»	1	45
├44┤7 »	1	45
├44┤70»	1	45
├44┤74»	1	45
├44┤79»	1	45
├44┤9 »	1	45
├44┤91»	1	45
├44┤92»	1	45
├44┤S2»	1	45
├44┤^/»	1	45
├cs┤e »	7	45
├cs┤ g»	4	45
├cs┤el»	4	45
├cs┤en»	4	45
├cs┤ s»	3	45
├cs┤ c»	2	45
├cs┤ p»	2	45
├cs┤ v»	2	45
├cs┤, »	2	45
├cs┤ d»	1	45
├cs┤ e»	1	45
├cs┤ f»	1	45
├cs┤ l»	1	45
├cs┤ m»	1	45
├cs┤ r»	1	45
├cs┤am»	1	45
├cs┤da»	1	45
├cs┤ec»	1	45
├cs┤ic»	1	45
├cs┤il»	1	45
├cs┤ke»	1	45
├cs┤li»	1	45
├cs┤pa»	1	45
├cs┤to»	1	45
├d;┤ d»	19	45
├d;┤ e»	7	45
├d;┤  »	4	45
├d;┤ w»	3	45
├d;┤ i»	2	45
├d;┤ '»	1	45
├d;┤ b»	1	45
├d;┤ c»	1	45
├d;┤ g»	1	45
├d;┤ h»	1	45
├d;┤ m»	1	45
├d;┤ o»	1	45
├d;┤ s»	1	45
├d;┤ t»	1	45
├d;┤ v»	1	45
├kx┤ v»	9	45
├kx┤ m»	7	45
├kx┤ t»	5	45
├kx┤ i»	3	45
├kx┤, »	3	45
├kx┤ke»	3	45
├kx┤ d»	2	45
├kx┤ g»	2	45
├kx┤ a»	1	45
├kx┤ c»	1	45
├kx┤ e»	1	45
├kx┤ h»	1	45
├kx┤ l»	1	45
├kx┤ r»	1	45
├kx┤ s»	1	45
├kx┤ z»	1	45
├kx┤hu»	1	45
├kx┤st»	1	45
├kx┤t »	1	45
├ml┤eg»	15	45
├ml┤)o»	3	45
├ml┤ee»	3	45
├ml┤in»	3	45
├ml┤ e»	2	45
├ml┤)e»	2	45
├ml┤ s»	1	45
├ml┤ t»	1	45
├ml┤>o»	1	45
├ml┤ac»	1	45
├ml┤ag»	1	45
├ml┤e »	1	45
├ml┤en»	1	45
├ml┤ey»	1	45
├ml┤le»	1	45
├ml┤me»	1	45
├ml┤mn»	1	45
├ml┤oo»	1	45
├ml┤t »	1	45
├ml┤to»	1	45
├ml┤tt»	1	45
├ml┤wi»	1	45
├ml┤yc»	1	45
