«cc├gra┤	freqContext	freqGram
«vr├eug┤	1	35
«wv├eug┤	1	35
«yf├fey┤	17	35
«e ├fey┤	6	35
«t ├fey┤	4	35
«ra├fey┤	3	35
«fi├fey┤	1	35
«r ├fey┤	1	35
«re├fey┤	1	35
«rt├fey┤	1	35
«y ├fey┤	1	35
«of├fyt┤	32	35
«on├fyt┤	2	35
«fl├fyt┤	1	35
«nc├kje┤	15	35
«uc├kje┤	15	35
«ac├kje┤	3	35
«ec├kje┤	1	35
«ue├kje┤	1	35
«co├mmo┤	20	35
« a├mmo┤	11	35
«Co├mmo┤	2	35
«Ca├mmo┤	1	35
«La├mmo┤	1	35
«om├mod┤	19	35
«e ├mod┤	5	35
«. ├mod┤	2	35
«, ├mod┤	1	35
«La├mod┤	1	35
«bo├mod┤	1	35
«co├mod┤	1	35
«eo├mod┤	1	35
«n ├mod┤	1	35
«ra├mod┤	1	35
«s ├mod┤	1	35
«t ├mod┤	1	35
«Ga├mro┤	33	35
«ae├mro┤	1	35
«co├mro┤	1	35
«Ma├nip┤	20	35
«Co├nip┤	5	35
«Go├nip┤	2	35
«co├nip┤	2	35
«en├nip┤	2	35
«Na├nip┤	1	35
«fa├nip┤	1	35
«ha├nip┤	1	35
«he├nip┤	1	35
«Ba├nje┤	32	35
« A├nje┤	1	35
«Ra├nje┤	1	35
«co├nje┤	1	35
«ee├nma┤	10	35
«oe├nma┤	9	35
« o├nma┤	6	35
«ae├nma┤	6	35
«ge├nma┤	1	35
«ie├nma┤	1	35
«ne├nma┤	1	35
«oi├nma┤	1	35
« H├oUa┤	28	35
« v├oUa┤	4	35
« T├oUa┤	1	35
« h├oUa┤	1	35
«e ├oUa┤	1	35
«ve├rwi┤	30	35
«de├rwi┤	4	35
«wa├rwi┤	1	35
«do├ryn┤	15	35
«ca├ryn┤	5	35
«la├ryn┤	4	35
«me├ryn┤	2	35
«na├ryn┤	2	35
« C├ryn┤	1	35
« T├ryn┤	1	35
«lo├ryn┤	1	35
«ma├ryn┤	1	35
«ou├ryn┤	1	35
«ud├ryn┤	1	35
«vi├ryn┤	1	35
«n ├sab┤	20	35
«as├sab┤	4	35
«e ├sab┤	4	35
«, ├sab┤	1	35
«. ├sab┤	1	35
«Mo├sab┤	1	35
«f ├sab┤	1	35
«ng├sab┤	1	35
«r ├sab┤	1	35
«s ├sab┤	1	35
«ge├vou┤	16	35
«n ├vou┤	5	35
«el├vou┤	4	35
«in├vou┤	4	35
«er├vou┤	2	35
«Va├vou┤	1	35
«e ├vou┤	1	35
«h ├vou┤	1	35
«r ├vou┤	1	35
«di├ënt┤	35	35
«en├ (a┤	12	34
«er├ (a┤	2	34
«an├ (a┤	1	34
«be├ (a┤	1	34
«bo├ (a┤	1	34
«ck├ (a┤	1	34
«et├ (a┤	1	34
«ge├ (a┤	1	34
«ie├ (a┤	1	34
«ke├ (a┤	1	34
«ma├ (a┤	1	34
«ns├ (a┤	1	34
«oe├ (a┤	1	34
«or├ (a┤	1	34
«p^├ (a┤	1	34
«rs├ (a┤	1	34
«se├ (a┤	1	34
«to├ (a┤	1	34
«us├ (a┤	1	34
«ye├ (a┤	1	34
«ys├ (a┤	1	34
«yt├ (a┤	1	34
«en├ (o┤	10	34
«ch├ (o┤	2	34
«de├ (o┤	2	34
«al├ (o┤	1	34
«an├ (o┤	1	34
«ck├ (o┤	1	34
«cx├ (o┤	1	34
«cy├ (o┤	1	34
«ff├ (o┤	1	34
«in├ (o┤	1	34
«it├ (o┤	1	34
«me├ (o┤	1	34
«nt├ (o┤	1	34
«op├ (o┤	1	34
«or├ (o┤	1	34
«r;├ (o┤	1	34
«re├ (o┤	1	34
«rs├ (o┤	1	34
«ry├ (o┤	1	34
«sa├ (o┤	1	34
«se├ (o┤	1	34
«ta├ (o┤	1	34
«yt├ (o┤	1	34
«de├ Du┤	15	34
«an├ Du┤	5	34
«ae├ Du┤	3	34
«d'├ Du┤	2	34
«yt├ Du┤	2	34
« B├ Du┤	1	34
«a,├ Du┤	1	34
«en├ Du┤	1	34
«in├ Du┤	1	34
«rs├ Du┤	1	34
«te├ Du┤	1	34
«ve├ Du┤	1	34
«en├ g'┤	5	34
«er├ g'┤	5	34
«de├ g'┤	2	34
«el├ g'┤	2	34
«et├ g'┤	2	34
«ie├ g'┤	2	34
«t,├ g'┤	2	34
«yn├ g'┤	2	34
«.,├ g'┤	1	34
«E.├ g'┤	1	34
«an├ g'┤	1	34
«as├ g'┤	1	34
«at├ g'┤	1	34
«be├ g'┤	1	34
«ch├ g'┤	1	34
«ff├ g'┤	1	34
«is├ g'┤	1	34
«le├ g'┤	1	34
«my├ g'┤	1	34
«oo├ g'┤	1	34
« U├.E.┤	27	34
« E├.E.┤	4	34
« Ü├.E.┤	2	34
«.E├.E.┤	1	34
« U├.Ed┤	27	34
« Ü├.Ed┤	6	34
«eU├.Ed┤	1	34
«e ├800┤	7	34
«t ├800┤	6	34
« 1├800┤	3	34
«, ├800┤	3	34
« 2├800┤	2	34
« 3├800┤	2	34
«n ├800┤	2	34
«r ├800┤	2	34
«12├800┤	1	34
«15├800┤	1	34
«40├800┤	1	34
«45├800┤	1	34
«90├800┤	1	34
«; ├800┤	1	34
«u ├800┤	1	34
« 1├90 ┤	4	34
«a ├90 ┤	4	34
«n ├90 ┤	4	34
« 2├90 ┤	3	34
«, ├90 ┤	3	34
«r ├90 ┤	3	34
«t ├90 ┤	3	34
«e ├90 ┤	2	34
«i ├90 ┤	2	34
« 3├90 ┤	1	34
« 4├90 ┤	1	34
« 6├90 ┤	1	34
« 8├90 ┤	1	34
«13├90 ┤	1	34
«s ├90 ┤	1	34
«n ├Ama┤	12	34
«e ├Ama┤	7	34
«. ├Ama┤	3	34
«^ ├Ama┤	3	34
«r ├Ama┤	3	34
«a ├Ama┤	2	34
«t ├Ama┤	2	34
«, ├Ama┤	1	34
«y ├Ama┤	1	34
«n ├And┤	18	34
«e ├And┤	4	34
«. ├And┤	2	34
«r ├And┤	2	34
«' ├And┤	1	34
«) ├And┤	1	34
«, ├And┤	1	34
«a ├And┤	1	34
«l ├And┤	1	34
«p ├And┤	1	34
«s ├And┤	1	34
«t ├And┤	1	34
«n ├Een┤	12	34
«t ├Een┤	7	34
«. ├Een┤	5	34
«e ├Een┤	3	34
«c ├Een┤	2	34
«s ├Een┤	2	34
«d ├Een┤	1	34
«l ├Een┤	1	34
«p ├Een┤	1	34
«. ├Men┤	16	34
«r ├Men┤	6	34
«e ├Men┤	4	34
«n ├Men┤	2	34
«s ├Men┤	2	34
«z ├Men┤	2	34
«, ├Men┤	1	34
«tb├Men┤	1	34
«n ├Onr┤	16	34
«r ├Onr┤	14	34
«e ├Onr┤	4	34
«e ├Son┤	16	34
«n ├Son┤	9	34
«s ├Son┤	4	34
«' ├Son┤	1	34
«, ├Son┤	1	34
«l ├Son┤	1	34
«oQ├Son┤	1	34
«r ├Son┤	1	34
«t ├bun┤	8	34
«e ├bun┤	7	34
«n ├bun┤	5	34
«, ├bun┤	3	34
«r ├bun┤	3	34
«p ├bun┤	2	34
«' ├bun┤	1	34
«) ├bun┤	1	34
«. ├bun┤	1	34
«b ├bun┤	1	34
«k ├bun┤	1	34
«y ├bun┤	1	34
«ho├da,┤	10	34
«pa├da,┤	5	34
«ue├da,┤	5	34
«an├da,┤	4	34
«oe├da,┤	3	34
«un├da,┤	3	34
«on├da,┤	1	34
«ra├da,┤	1	34
«sa├da,┤	1	34
«ua├da,┤	1	34
«mi├dda┤	32	34
«pi├dda┤	1	34
«so├dda┤	1	34
« e├edt┤	6	34
«ra├edt┤	5	34
«ta├edt┤	4	34
«te├edt┤	4	34
«bi├edt┤	3	34
«re├edt┤	3	34
« b├edt┤	1	34
«Al├edt┤	1	34
«Ra├edt┤	1	34
«de├edt┤	1	34
«eb├edt┤	1	34
«es├edt┤	1	34
«go├edt┤	1	34
«le├edt┤	1	34
«lo├edt┤	1	34
«e ├fre┤	12	34
«t ├fre┤	5	34
«n ├fre┤	4	34
«af├fre┤	3	34
«ge├fre┤	2	34
«s ├fre┤	2	34
«0 ├fre┤	1	34
«a ├fre┤	1	34
«ap├fre┤	1	34
«of├fre┤	1	34
«r ├fre┤	1	34
«re├fre┤	1	34
«s ├lyn┤	16	34
«e ├lyn┤	5	34
«n ├lyn┤	3	34
«t ├lyn┤	2	34
«, ├lyn┤	1	34
«Mo├lyn┤	1	34
«de├lyn┤	1	34
«k ├lyn┤	1	34
«ma├lyn┤	1	34
«ot├lyn┤	1	34
«rc├lyn┤	1	34
«se├lyn┤	1	34
«ad├mir┤	25	34
« A├mir┤	1	34
«Ad├mir┤	1	34
«h ├mir┤	1	34
«n ├mir┤	1	34
«s ├mir┤	1	34
«si├mir┤	1	34
«ta├mir┤	1	34
«« ├mir┤	1	34
«» ├mir┤	1	34
«ra├ms ┤	13	34
«he├ms ┤	4	34
«ia├ms ┤	4	34
«le├ms ┤	2	34
«be├ms ┤	1	34
«ca├ms ┤	1	34
«cu├ms ┤	1	34
«da├ms ┤	1	34
«de├ms ┤	1	34
«ga├ms ┤	1	34
«na├ms ┤	1	34
«nu├ms ┤	1	34
«oo├ms ┤	1	34
«ta├ms ┤	1	34
«te├ms ┤	1	34
«re├nbo┤	19	34
«ge├nbo┤	6	34
« i├nbo┤	4	34
«ae├nbo┤	2	34
«be├nbo┤	1	34
«pa├nbo┤	1	34
«te├nbo┤	1	34
« o├nhe┤	14	34
« i├nhe┤	9	34
«pa├nhe┤	5	34
«ge├nhe┤	2	34
« «├nhe┤	1	34
«ae├nhe┤	1	34
«ey├nhe┤	1	34
«re├nhe┤	1	34
«wa├nj ┤	18	34
«ta├nj ┤	6	34
«Ju├nj ┤	3	34
«Wa├nj ┤	1	34
«^a├nj ┤	1	34
«ho├nj ┤	1	34
«la├nj ┤	1	34
«oe├nj ┤	1	34
«po├nj ┤	1	34
«ra├nj ┤	1	34
«ge├not┤	11	34
«e ├not┤	8	34
«n ├not┤	4	34
«, ├not┤	2	34
«S ├not┤	2	34
«al├not┤	2	34
«j ├not┤	2	34
«t ├not┤	2	34
«m ├not┤	1	34
« O├nru┤	34	34
« B├ono┤	19	34
« h├ono┤	4	34
«Si├ono┤	3	34
«rt├ono┤	2	34
« H├ono┤	1	34
« b├ono┤	1	34
« c├ono┤	1	34
« m├ono┤	1	34
«ck├ono┤	1	34
«o ├ono┤	1	34
«nt├os,┤	5	34
«lo├os,┤	4	34
«st├os,┤	4	34
« V├os,┤	3	34
«ad├os,┤	2	34
«cc├os,┤	2	34
«iv├os,┤	2	34
«tt├os,┤	2	34
«up├os,┤	2	34
«^t├os,┤	1	34
«do├os,┤	1	34
«ic├os,┤	1	34
«l)├os,┤	1	34
«ro├os,┤	1	34
«th├os,┤	1	34
«to├os,┤	1	34
«uc├os,┤	1	34
«ve├rgu┤	32	34
« a├rgu┤	1	34
«Ve├rgu┤	1	34
«Si├ri ┤	7	34
«ee├ri ┤	5	34
«gi├ri ┤	4	34
«se├ri ┤	3	34
«ji├ri ┤	2	34
«ou├ri ┤	2	34
«co├ri ┤	1	34
«eg├ri ┤	1	34
«ic├ri ┤	1	34
«ka├ri ┤	1	34
«oo├ri ┤	1	34
«or├ri ┤	1	34
«sa├ri ┤	1	34
«si├ri ┤	1	34
«te├ri ┤	1	34
«va├ri ┤	1	34
«ve├ri ┤	1	34
«ec├tiv┤	24	34
«gi├tiv┤	4	34
«en├tiv┤	2	34
«ap├tiv┤	1	34
«at├tiv┤	1	34
«ra├tiv┤	1	34
«ul├tiv┤	1	34
«ti├tue┤	14	34
«ec├tue┤	5	34
«nc├tue┤	4	34
« s├tue┤	2	34
«ac├tue┤	2	34
«ci├tue┤	1	34
«er├tue┤	1	34
«la├tue┤	1	34
«li├tue┤	1	34
«on├tue┤	1	34
«os├tue┤	1	34
«uc├tue┤	1	34
« E├xpe┤	18	34
« e├xpe┤	15	34
«eë├xpe┤	1	34
« a├ 90┤	5	33
«de├ 90┤	4	33
«et├ 90┤	4	33
«an├ 90┤	3	33
«en├ 90┤	3	33
«ei├ 90┤	2	33
«er├ 90┤	2	33
« •├ 90┤	1	33
«e,├ 90┤	1	33
«hs├ 90┤	1	33
«l,├ 90┤	1	33
«n,├ 90┤	1	33
«or├ 90┤	1	33
«r,├ 90┤	1	33
«rs├ 90┤	1	33
«s,├ 90┤	1	33
«t,├ 90┤	1	33
«ae├ Hs┤	5	33
«om├ Hs┤	4	33
«ck├ Hs┤	3	33
«t,├ Hs┤	3	33
«de├ Hs┤	2	33
«en├ Hs┤	2	33
«er├ Hs┤	2	33
«00├ Hs┤	1	33
«at├ Hs┤	1	33
«ie├ Hs┤	1	33
«le├ Hs┤	1	33
«n,├ Hs┤	1	33
«n;├ Hs┤	1	33
«ns├ Hs┤	1	33
«rs├ Hs┤	1	33
«te├ Hs┤	1	33
«un├ Hs┤	1	33
«ve├ Hs┤	1	33
«y^├ Hs┤	1	33
«en├ ab┤	3	33
«in├ ab┤	3	33
«by├ ab┤	2	33
«ch├ ab┤	2	33
«de├ ab┤	2	33
«te├ ab┤	2	33
«'.├ ab┤	1	33
«E.├ ab┤	1	33
«^.├ ab┤	1	33
«el├ ab┤	1	33
«et├ ab┤	1	33
«ey├ ab┤	1	33
«fs├ ab┤	1	33
«il├ ab┤	1	33
«me├ ab┤	1	33
«n,├ ab┤	1	33
«ne├ ab┤	1	33
«nl├ ab┤	1	33
«nt├ ab┤	1	33
«or├ ab┤	1	33
«re├ ab┤	1	33
«rs├ ab┤	1	33
«sa├ ab┤	1	33
«ts├ ab┤	1	33
«yü├ ab┤	1	33
«de├ vn┤	4	33
«en├ vn┤	3	33
«ch├ vn┤	2	33
«e,├ vn┤	2	33
«ht├ vn┤	2	33
«lt├ vn┤	2	33
«rt├ vn┤	2	33
« 2├ vn┤	1	33
« 7├ vn┤	1	33
«cs├ vn┤	1	33
«el├ vn┤	1	33
«er├ vn┤	1	33
«kt├ vn┤	1	33
«ls├ vn┤	1	33
«mt├ vn┤	1	33
«nt├ vn┤	1	33
«ny├ vn┤	1	33
«om├ vn┤	1	33
«p^├ vn┤	1	33
«ry├ vn┤	1	33
«se├ vn┤	1	33
«t,├ vn┤	1	33
«te├ vn┤	1	33
«t ├35 ┤	9	33
«e ├35 ┤	4	33
«, ├35 ┤	3	33
«s ├35 ┤	3	33
«a ├35 ┤	2	33
« 1├35 ┤	1	33
« 2├35 ┤	1	33
« 3├35 ┤	1	33
« 9├35 ┤	1	33
«06├35 ┤	1	33
«16├35 ┤	1	33
«62├35 ┤	1	33
«64├35 ┤	1	33
«: ├35 ┤	1	33
«^ ├35 ┤	1	33
«h ├35 ┤	1	33
«r ├35 ┤	1	33
«, ├Pau┤	13	33
«e ├Pau┤	11	33
«' ├Pau┤	2	33
«. ├Pau┤	2	33
«r ├Pau┤	2	33
«^ ├Pau┤	1	33
«n ├Pau┤	1	33
«o ├Pau┤	1	33
«n ├Sam┤	14	33
«e ├Sam┤	7	33
«8 ├Sam┤	2	33
«^ ├Sam┤	2	33
«» ├Sam┤	2	33
« .├Sam┤	1	33
«' ├Sam┤	1	33
«0 ├Sam┤	1	33
«2 ├Sam┤	1	33
«k ├Sam┤	1	33
«t ├Sam┤	1	33
«n ├Twi┤	33	33
«am├ac,┤	15	33
«el├ac,┤	6	33
«mb├ac,┤	3	33
«nn├ac,┤	3	33
«ub├ac,┤	2	33
« l├ac,┤	1	33
«er├ac,┤	1	33
«mr├ac,┤	1	33
«rr├ac,┤	1	33
«ro├bli┤	11	33
«pu├bli┤	8	33
« o├bli┤	6	33
«*o├bli┤	1	33
«, ├bli┤	1	33
«4 ├bli┤	1	33
«7 ├bli┤	1	33
«ac├bli┤	1	33
«e ├bli┤	1	33
«eo├bli┤	1	33
«t ├bli┤	1	33
«ex├ecu┤	6	33
«ho├ecu┤	5	33
« s├ecu┤	4	33
«Ho├ecu┤	4	33
« g├ecu┤	3	33
«er├ecu┤	3	33
«ng├ecu┤	2	33
«sp├ecu┤	2	33
«éx├ecu┤	2	33
«bo├ecu┤	1	33
«es├ecu┤	1	33
«af├fin┤	11	33
«ef├fin┤	4	33
«ra├fin┤	4	33
«n ├fin┤	2	33
«on├fin┤	2	33
«ae├fin┤	1	33
«e ├fin┤	1	33
«fa├fin┤	1	33
«fl├fin┤	1	33
«ge├fin┤	1	33
«h ├fin┤	1	33
«la├fin┤	1	33
«nt├fin┤	1	33
«s ├fin┤	1	33
«é ├fin┤	1	33
«ri├ga ┤	9	33
«in├ga ┤	7	33
«an├ga ┤	6	33
«ar├ga ┤	6	33
«di├ga ┤	1	33
«er├ga ┤	1	33
«ha├ga ┤	1	33
«li├ga ┤	1	33
«yr├ga ┤	1	33
«en├gag┤	13	33
«n ├gag┤	9	33
«e ├gag┤	4	33
«ba├gag┤	2	33
«ge├gag┤	2	33
«r ├gag┤	1	33
«s ├gag┤	1	33
«s^├gag┤	1	33
« T├hom┤	20	33
«Ma├hom┤	4	33
« c├hom┤	3	33
« t├hom┤	2	33
«ac├hom┤	2	33
«n ├hom┤	1	33
«or├hom┤	1	33
«pr├il,┤	10	33
«ta├il,┤	8	33
« w├il,┤	4	33
«st├il,┤	3	33
«ch├il,┤	2	33
«ge├il,┤	2	33
« W├il,┤	1	33
«an├il,┤	1	33
«ii├il,┤	1	33
«nt├il,┤	1	33
« a├jui┤	15	33
«en├jui┤	15	33
«k ├jui┤	1	33
«n ├jui┤	1	33
«s ├jui┤	1	33
«e ├juw┤	15	33
«n ├juw┤	7	33
«en├juw┤	4	33
«, ├juw┤	2	33
«' ├juw┤	1	33
«. ├juw┤	1	33
«l ├juw┤	1	33
«r ├juw┤	1	33
«t ├juw┤	1	33
« i├nla┤	13	33
« o├nla┤	8	33
«ae├nla┤	6	33
«ke├nla┤	3	33
«pa├nla┤	1	33
«re├nla┤	1	33
«wa├nla┤	1	33
«to├rm ┤	18	33
«fo├rm ┤	9	33
«la├rm ┤	3	33
« a├rm ┤	2	33
«wo├rm ┤	1	33
«on├tha┤	11	33
«2 ├tha┤	2	33
«an├tha┤	2	33
«r ├tha┤	2	33
«si├tha┤	2	33
«7 ├tha┤	1	33
«8 ├tha┤	1	33
«a ├tha┤	1	33
«al├tha┤	1	33
«at├tha┤	1	33
«au├tha┤	1	33
«ch├tha┤	1	33
«ee├tha┤	1	33
«el├tha┤	1	33
«er├tha┤	1	33
«n ├tha┤	1	33
«oc├tha┤	1	33
«ou├tha┤	1	33
«t ├tha┤	1	33
«ac├tis┤	18	33
«sa├tis┤	7	33
«en├tis┤	2	33
«es├tis┤	2	33
«ap├tis┤	1	33
«et├tis┤	1	33
«me├tis┤	1	33
«nc├tis┤	1	33
«an├tso┤	13	33
«fa├tso┤	11	33
«oe├tso┤	2	33
«Be├tso┤	1	33
«Ca├tso┤	1	33
«ae├tso┤	1	33
«da├tso┤	1	33
«is├tso┤	1	33
«on├tso┤	1	33
«us├tso┤	1	33
«mo├usa┤	15	33
«cr├usa┤	5	33
«No├usa┤	4	33
«So├usa┤	3	33
«e ├usa┤	2	33
«Mo├usa┤	1	33
«ha├usa┤	1	33
«n ├usa┤	1	33
«ro├usa┤	1	33
«e ├vyf┤	11	33
«n ├vyf┤	5	33
«r ├vyf┤	5	33
«s ├vyf┤	3	33
«t ├vyf┤	3	33
«, ├vyf┤	2	33
«' ├vyf┤	1	33
«0 ├vyf┤	1	33
«; ├vyf┤	1	33
«k ├vyf┤	1	33
«an├ 8^┤	17	32
«op├ 8^┤	5	32
«en├ 8^┤	3	32
«to├ 8^┤	2	32
«Vi├ 8^┤	1	32
«co├ 8^┤	1	32
«dt├ 8^┤	1	32
«rt├ 8^┤	1	32
«te├ 8^┤	1	32
«en├ at┤	6	32
«te├ at┤	6	32
«ke├ at┤	2	32
«n,├ at┤	2	32
«ol├ at┤	2	32
«tj├ at┤	2	32
« «├ at┤	1	32
«^,├ at┤	1	32
«d'├ at┤	1	32
«de├ at┤	1	32
«em├ at┤	1	32
«m,├ at┤	1	32
«p,├ at┤	1	32
«r,├ at┤	1	32
«r8├ at┤	1	32
«s,├ at┤	1	32
«ve├ at┤	1	32
«yn├ at┤	1	32
«n ├Bac┤	14	32
«t ├Bac┤	10	32
«e ├Bac┤	3	32
«. ├Bac┤	1	32
«b ├Bac┤	1	32
«h ├Bac┤	1	32
«r ├Bac┤	1	32
«y ├Bac┤	1	32
«n ├Met┤	14	32
«t ├Met┤	7	32
«s ├Met┤	3	32
«e ├Met┤	2	32
«. ├Met┤	1	32
«8 ├Met┤	1	32
«N ├Met┤	1	32
«j ├Met┤	1	32
«l ├Met┤	1	32
«• ├Met┤	1	32
«t ├Pie┤	8	32
«, ├Pie┤	7	32
«n ├Pie┤	7	32
«r ├Pie┤	4	32
«. ├Pie┤	2	32
«^ ├Pie┤	2	32
«s ├Pie┤	1	32
«u ├Pie┤	1	32
«a ├Ray┤	12	32
«n ├Ray┤	6	32
«t ├Ray┤	6	32
«e ├Ray┤	4	32
«. ├Ray┤	1	32
«; ├Ray┤	1	32
«\ ├Ray┤	1	32
«k ├Ray┤	1	32
«e ├Was┤	8	32
«p ├Was┤	6	32
«n ├Was┤	4	32
«t ├Was┤	4	32
«, ├Was┤	3	32
«1 ├Was┤	2	32
«u ├Was┤	2	32
«. ├Was┤	1	32
«9 ├Was┤	1	32
«r ├Was┤	1	32
« C├ayb┤	15	32
« G├ayb┤	8	32
« W├ayb┤	8	32
« c├ayb┤	1	32
« b├esw┤	20	32
« g├esw┤	7	32
«di├esw┤	3	32
« t├esw┤	1	32
«fg├esw┤	1	32
«ra├etj┤	12	32
«va├etj┤	6	32
«le├etj┤	3	32
«li├etj┤	2	32
«ni├etj┤	2	32
« K├etj┤	1	32
« b├etj┤	1	32
« h├etj┤	1	32
«Po├etj┤	1	32
«la├etj┤	1	32
«mo├etj┤	1	32
«ui├etj┤	1	32
«ef├fke┤	23	32
«ie├fke┤	3	32
«fi├fke┤	2	32
«yf├fke┤	2	32
« a├fke┤	1	32
«^f├fke┤	1	32
«n ├gor┤	14	32
«e ├gor┤	5	32
«3 ├gor┤	2	32
«in├gor┤	2	32
«, ├gor┤	1	32
«9 ├gor┤	1	32
«Li├gor┤	1	32
«r ├gor┤	1	32
«ri├gor┤	1	32
«s ├gor┤	1	32
«t ├gor┤	1	32
«ta├gor┤	1	32
«ut├gor┤	1	32
«oc├hle┤	11	32
«ac├hle┤	7	32
«ec├hle┤	5	32
«ic├hle┤	2	32
«uc├hle┤	2	32
« a├hle┤	1	32
«ig├hle┤	1	32
«rc├hle┤	1	32
«rg├hle┤	1	32
«sc├hle┤	1	32
«t ├hof┤	16	32
«e ├hof┤	4	32
«H ├hof┤	3	32
«s ├hof┤	3	32
«st├hof┤	3	32
«sc├hof┤	2	32
«i ├hof┤	1	32
« d├iff┤	12	32
«ha├iff┤	5	32
« r├iff┤	4	32
«al├iff┤	2	32
«ns├iff┤	2	32
«Ga├iff┤	1	32
«at├iff┤	1	32
«ed├iff┤	1	32
«ll├iff┤	1	32
«ot├iff┤	1	32
«st├iff┤	1	32
«tw├iff┤	1	32
«ar├iga┤	10	32
«bl├iga┤	6	32
«st├iga┤	5	32
«il├iga┤	3	32
«ll├iga┤	3	32
«tt├iga┤	2	32
«Al├iga┤	1	32
«el├iga┤	1	32
«nd├iga┤	1	32
«e ├inf┤	8	32
«ge├inf┤	8	32
«g'├inf┤	5	32
«r ├inf┤	3	32
«' ├inf┤	1	32
«, ├inf┤	1	32
«b ├inf┤	1	32
«h ├inf┤	1	32
«l ├inf┤	1	32
«m ├inf┤	1	32
«n ├inf┤	1	32
«te├inf┤	1	32
«ll├ioe┤	15	32
«il├ioe┤	4	32
«ph├ioe┤	3	32
«rl├ioe┤	2	32
« i├ioe┤	1	32
«cr├ioe┤	1	32
«er├ioe┤	1	32
«gu├ioe┤	1	32
«mp├ioe┤	1	32
«nü├ioe┤	1	32
«r ├ioe┤	1	32
«ul├ioe┤	1	32
«om├mag┤	9	32
«e ├mag┤	7	32
«, ├mag┤	3	32
«re├mag┤	2	32
« i├mag┤	1	32
«To├mag┤	1	32
«^ ├mag┤	1	32
«ey├mag┤	1	32
«h ├mag┤	1	32
«ho├mag┤	1	32
«m ├mag┤	1	32
«r ├mag┤	1	32
«s ├mag┤	1	32
«t ├mag┤	1	32
«to├mag┤	1	32
«er├oep┤	19	32
« r├oep┤	10	32
« h├oep┤	1	32
« v├oep┤	1	32
«rr├oep┤	1	32
« v├oic┤	17	32
«pl├oic┤	9	32
«sv├oic┤	3	32
« t├oic┤	1	32
«dr├oic┤	1	32
«mi├oic┤	1	32
«ic├ol,┤	22	32
«Gr├ol,┤	4	32
« t├ol,┤	1	32
«ch├ol,┤	1	32
«ip├ol,┤	1	32
«lo├ol,┤	1	32
«og├ol,┤	1	32
«th├ol,┤	1	32
«ro├pa ┤	12	32
«ie├pa ┤	6	32
«Di├pa ┤	4	32
«ap├pa ┤	3	32
«di├pa ┤	2	32
«'o├pa ┤	1	32
«ma├pa ┤	1	32
«ou├pa ┤	1	32
«ta├pa ┤	1	32
«ye├pa ┤	1	32
« o├pin┤	6	32
«n ├pin┤	6	32
«e ├pin┤	5	32
«is├pin┤	3	32
«oo├pin┤	3	32
«em├pin┤	2	32
«0 ├pin┤	1	32
«am├pin┤	1	32
«he├pin┤	1	32
«na├pin┤	1	32
«o ├pin┤	1	32
«ri├pin┤	1	32
«y ├pin┤	1	32
« B├rah┤	16	32
«at├rah┤	9	32
«Pe├rah┤	4	32
«Ab├rah┤	2	32
«tt├rah┤	1	32
«gi├rj,┤	7	32
«ua├rj,┤	7	32
«sa├rj,┤	6	32
«bo├rj,┤	3	32
«ou├rj,┤	3	32
«ha├rj,┤	2	32
«ca├rj,┤	1	32
«dj├rj,┤	1	32
«nt├rj,┤	1	32
«pe├rj,┤	1	32
«st├rue┤	26	32
« c├rue┤	1	32
«ar├rue┤	1	32
«ee├rue┤	1	32
«n ├rue┤	1	32
«sl├rue┤	1	32
«ta├rue┤	1	32
« s├ted┤	15	32
«es├ted┤	4	32
«ms├ted┤	3	32
«as├ted┤	2	32
«et├ted┤	2	32
«ns├ted┤	2	32
«ch├ted┤	1	32
«nd├ted┤	1	32
«oo├ted┤	1	32
«os├ted┤	1	32
«er├vul┤	9	32
«ge├vul┤	9	32
«ch├vul┤	6	32
«gh├vul┤	4	32
«e ├vul┤	3	32
«gb├vul┤	1	32
«e ├wap┤	12	32
«ge├wap┤	9	32
«n ├wap┤	5	32
«t ├wap┤	3	32
«' ├wap┤	1	32
«* ├wap┤	1	32
«, ├wap┤	1	32
«ny├ Hu┤	7	31
«an├ Hu┤	4	31
«el├ Hu┤	3	31
«en├ Hu┤	3	31
«oo├ Hu┤	2	31
«10├ Hu┤	1	31
«S^├ Hu┤	1	31
«d'├ Hu┤	1	31
«de├ Hu┤	1	31
«io├ Hu┤	1	31
«n,├ Hu┤	1	31
«ni├ Hu┤	1	31
«or├ Hu┤	1	31
«t.├ Hu┤	1	31
«te├ Hu┤	1	31
«uy├ Hu┤	1	31
«y.├ Hu┤	1	31
«en├ ai┤	11	31
«de├ ai┤	4	31
«35├ ai┤	1	31
«as├ ai┤	1	31
«at├ ai┤	1	31
«ck├ ai┤	1	31
«er├ ai┤	1	31
«et├ ai┤	1	31
«ie├ ai┤	1	31
«n,├ ai┤	1	31
«ns├ ai┤	1	31
«nt├ ai┤	1	31
«oo├ ai┤	1	31
«p*├ ai┤	1	31
«r,├ ai┤	1	31
«sy├ ai┤	1	31
«vs├ ai┤	1	31
«yn├ ai┤	1	31
«r,├ aj┤	9	31
«s,├ aj┤	5	31
«ye├ aj┤	4	31
«er├ aj┤	3	31
«gh├ aj┤	2	31
«y,├ aj┤	2	31
«es├ aj┤	1	31
«et├ aj┤	1	31
