illegal	legal	similarity	code	explanation
Juoyaldaergearriveert		0.0	-3	no legal occurrences at all
alledegelegentheytaen		0.0	-3	no legal occurrences at all
daeropdenoppercoopman		0.0	-3	no legal occurrences at all
gecommitteerde^heeren		0.0	-3	no legal occurrences at all
jonckuytCoutchincbina		0.0	-3	no legal occurrences at all
menighvuldigeclachten		0.0	-3	no legal occurrences at all
offd'anderplaetsewech		0.0	-3	no legal occurrences at all
reaeld'picolingecocht		0.0	-3	no legal occurrences at all
voorigeonderdanigheyt		0.0	-3	no legal occurrences at all
bleeffonveranderlyck		0.0	-3	no legal occurrences at all
deaengehaeldejoncken		0.0	-3	no legal occurrences at all
ondergespecificeerde		0.0	-3	no legal occurrences at all
sonderlinghaengenaem		0.0	-3	no legal occurrences at all
vreesisonderdenvyant		0.0	-3	no legal occurrences at all
Gouverneur-Generael		0.0	-3	no legal occurrences at all
alderbotmoedigfaste		0.0	-3	no legal occurrences at all
ll^''deses;d'Deenen		0.0	-3	no legal occurrences at all
steeneborstweeringh		0.0	-3	no legal occurrences at all
verschrickelyckslen		0.0	-3	no legal occurrences at all
wancannaePamelangen		0.0	-3	no legal occurrences at all
BataviaseChineesen		0.0	-3	no legal occurrences at all
Gouvemeur-Generael		0.0	-3	no legal occurrences at all
HoUanderen'bedryff		0.0	-3	no legal occurrences at all
bekentisendet'aUen		0.0	-3	no legal occurrences at all
ftboscruytjaerlycx		0.0	-3	no legal occurrences at all
hetjachtHeemskerck		0.0	-3	no legal occurrences at all
mitsgaders*ontrent		0.0	-3	no legal occurrences at all
naefarrivemenlvant		0.0	-3	no legal occurrences at all
oiïdatgenootsaeckt		0.0	-3	no legal occurrences at all
ontfanger-generael		0.0	-3	no legal occurrences at all
rabonghbertellepou		0.0	-3	no legal occurrences at all
selvejegenwoordigh		0.0	-3	no legal occurrences at all
vermenighvuldighde		0.0	-3	no legal occurrences at all
contractbreeckers		0.0	-3	no legal occurrences at all
cryghs-oJQQcieren		0.0	-3	no legal occurrences at all
diamant-pendanten		0.0	-3	no legal occurrences at all
g'afifectioneerde		0.0	-3	no legal occurrences at all
gearriveerrtjacht		0.0	-3	no legal occurrences at all
geprognostiqueert		0.0	-3	no legal occurrences at all
oorloghsscfaeepen		0.0	-3	no legal occurrences at all
rhinocheroshoorns		0.0	-3	no legal occurrences at all
uytd'eerstcomende		0.0	-3	no legal occurrences at all
voorleedenjaeresy		0.0	-3	no legal occurrences at all
vyandenaflfbreuck		0.0	-3	no legal occurrences at all
vyantt'aenstaende		0.0	-3	no legal occurrences at all
welspreeckentheyt		0.0	-3	no legal occurrences at all
13corgegoelonghs		0.0	-3	no legal occurrences at all
Chrisliaenshaven		0.0	-3	no legal occurrences at all
Christenkinderen		0.0	-3	no legal occurrences at all
Ghristiaenshaven		0.0	-3	no legal occurrences at all
Hvisscherseylant		0.0	-3	no legal occurrences at all
Maccassarsejoncq		0.0	-3	no legal occurrences at all
cloeckmoedicheyt		0.0	-3	no legal occurrences at all
cranckbesoeckers		0.0	-3	no legal occurrences at all
daeropgecargeert		0.0	-3	no legal occurrences at all
ecclesiastycquen		0.0	-3	no legal occurrences at all
eenigeChristenen		0.0	-3	no legal occurrences at all
ende.coraelsteen		0.0	-3	no legal occurrences at all
gafifvoorschreve		0.0	-3	no legal occurrences at all
gieharquebuseert		0.0	-3	no legal occurrences at all
leeuwen-daelders		0.0	-3	no legal occurrences at all
lichtvaerdigheyt		0.0	-3	no legal occurrences at all
misdaet'gerekent		0.0	-3	no legal occurrences at all
niet'verscheenen		0.0	-3	no legal occurrences at all
non-verschyninge		0.0	-3	no legal occurrences at all
onwederroepelyck		0.0	-3	no legal occurrences at all
schildpadtshooms		0.0	-3	no legal occurrences at all
tusschenloopende		0.0	-3	no legal occurrences at all
uytgestorvettwas		0.0	-3	no legal occurrences at all
van'tscheurbuyck		0.0	-3	no legal occurrences at all
vandekerckstraet		0.0	-3	no legal occurrences at all
vooraffherwaerts		0.0	-3	no legal occurrences at all
wraeckgiericheyt		0.0	-3	no legal occurrences at all
xeraphin(sd'bhar		0.0	-3	no legal occurrences at all
Chineesejoncken		0.0	-3	no legal occurrences at all
Dammeleweynecke		0.0	-3	no legal occurrences at all
Ilartogenboscli		0.0	-3	no legal occurrences at all
Nangasacquische		0.0	-3	no legal occurrences at all
PyachaenDodingo		0.0	-3	no legal occurrences at all
TSUISSIMANOCAMY		0.0	-3	no legal occurrences at all
UOcattjagulhout		0.0	-3	no legal occurrences at all
accommodabelsle		0.0	-3	no legal occurrences at all
arriveertalhier		0.0	-3	no legal occurrences at all
chryghsgebruyck		0.0	-3	no legal occurrences at all
cranckbesoecker		0.0	-3	no legal occurrences at all
druypstaertende		0.0	-3	no legal occurrences at all
g'accompangeert		0.0	-3	no legal occurrences at all
gedenckwaerdigh		0.0	-3	no legal occurrences at all
gemeenehooffden		0.0	-3	no legal occurrences at all
gewesen;dochvey		0.0	-3	no legal occurrences at all
grootmoedicheyt		0.0	-3	no legal occurrences at all
hoochmoedicheyt		0.0	-3	no legal occurrences at all
hooghmoedigheyt		0.0	-3	no legal occurrences at all
jaeren;behalven		0.0	-3	no legal occurrences at all
licbtveerdelyck		0.0	-3	no legal occurrences at all
meenichvuldigen		0.0	-3	no legal occurrences at all
metmainlimentos		0.0	-3	no legal occurrences at all
nae'tvaderlandt		0.0	-3	no legal occurrences at all
naerPalliacatla		0.0	-3	no legal occurrences at all
non-observantie		0.0	-3	no legal occurrences at all
onverduldicheyt		0.0	-3	no legal occurrences at all
oppertolmeester		0.0	-3	no legal occurrences at all
perlvisscheryen		0.0	-3	no legal occurrences at all
raffineerketels		0.0	-3	no legal occurrences at all
renoceroshoorns		0.0	-3	no legal occurrences at all
roachteloosheyt		0.0	-3	no legal occurrences at all
sakenalommeoock		0.0	-3	no legal occurrences at all
scheepsoverheyt		0.0	-3	no legal occurrences at all
schildpadtshoom		0.0	-3	no legal occurrences at all
schillpadshoorn		0.0	-3	no legal occurrences at all
schiltpadshoorn		0.0	-3	no legal occurrences at all
schout-by-nacht		0.0	-3	no legal occurrences at all
siekentroosters		0.0	-3	no legal occurrences at all
sorghvuldigheyt		0.0	-3	no legal occurrences at all
soudeopgemaeckt		0.0	-3	no legal occurrences at all
tegenstribbelen		0.0	-3	no legal occurrences at all
tydenblyckenkan		0.0	-3	no legal occurrences at all
vechtenderhandt		0.0	-3	no legal occurrences at all
vice-commandeur		0.0	-3	no legal occurrences at all
vnspelturicheyt		0.0	-3	no legal occurrences at all
vrouwspersoonen		0.0	-3	no legal occurrences at all
welckdeoorsaeck		0.0	-3	no legal occurrences at all
wispelturicheyt		0.0	-3	no legal occurrences at all
Calcken-eylant		0.0	-3	no legal occurrences at all
Inoffamainesen		0.0	-3	no legal occurrences at all
Jaffanampatnam		0.0	-3	no legal occurrences at all
Mannickepatnam		0.0	-3	no legal occurrences at all
Nangasacquisen		0.0	-3	no legal occurrences at all
Rannedullichan		0.0	-3	no legal occurrences at all
behoufftighste		0.0	-3	no legal occurrences at all
beschroomtheyt		0.0	-3	no legal occurrences at all
blyvended'Comp		0.0	-3	no legal occurrences at all
boochl)ootsman		0.0	-3	no legal occurrences at all
casuaris-vogel		0.0	-3	no legal occurrences at all
circumferentie		0.0	-3	no legal occurrences at all
congratulatien		0.0	-3	no legal occurrences at all
congratuleeren		0.0	-3	no legal occurrences at all
crepel-bossige		0.0	-3	no legal occurrences at all
cryghsgebruyck		0.0	-3	no legal occurrences at all
danckschuldige		0.0	-3	no legal occurrences at all
dievanKeffingh		0.0	-3	no legal occurrences at all
endevoortsuaer		0.0	-3	no legal occurrences at all
furquetstocken		0.0	-3	no legal occurrences at all
g'imbroelgeert		0.0	-3	no legal occurrences at all
g'imbroeljeert		0.0	-3	no legal occurrences at all
gemelte'geboth		0.0	-3	no legal occurrences at all
incoops/'29092		0.0	-3	no legal occurrences at all
kettinghboeven		0.0	-3	no legal occurrences at all
lichtgelovigen		0.0	-3	no legal occurrences at all
maerdenadmirad		0.0	-3	no legal occurrences at all
meenichvuldige		0.0	-3	no legal occurrences at all
moortdadigheyt		0.0	-3	no legal occurrences at all
noordelyckxste		0.0	-3	no legal occurrences at all
nootlyckheeden		0.0	-3	no legal occurrences at all
omstandicheden		0.0	-3	no legal occurrences at all
omstandigheden		0.0	-3	no legal occurrences at all
ongeculliveert		0.0	-3	no legal occurrences at all
oockgrootelycx		0.0	-3	no legal occurrences at all
opper-advocaet		0.0	-3	no legal occurrences at all
out-Gouverneur		0.0	-3	no legal occurrences at all
presumptieuser		0.0	-3	no legal occurrences at all
rechtspleginge		0.0	-3	no legal occurrences at all
rechtvaerdighe		0.0	-3	no legal occurrences at all
samensweeringe		0.0	-3	no legal occurrences at all
scboolmeesters		0.0	-3	no legal occurrences at all
schepprautjens		0.0	-3	no legal occurrences at all
schildpadhoorn		0.0	-3	no legal occurrences at all
schilpadtshoom		0.0	-3	no legal occurrences at all
schiltpatshoom		0.0	-3	no legal occurrences at all
schoolmeesters		0.0	-3	no legal occurrences at all
schuylplaetsen		0.0	-3	no legal occurrences at all
scli.iicfcagie		0.0	-3	no legal occurrences at all
sergeant-mayor		0.0	-3	no legal occurrences at all
sieckertlerich		0.0	-3	no legal occurrences at all
sorchvuldelyck		0.0	-3	no legal occurrences at all
stadtswestsyde		0.0	-3	no legal occurrences at all
struyckroovers		0.0	-3	no legal occurrences at all
tergiversatien		0.0	-3	no legal occurrences at all
toegebolwerckt		0.0	-3	no legal occurrences at all
trouberticheyt		0.0	-3	no legal occurrences at all
uytdruckelycke		0.0	-3	no legal occurrences at all
vechlenderhant		0.0	-3	no legal occurrences at all
vechtenderhant		0.0	-3	no legal occurrences at all
vei'soeckeU.Ed		0.0	-3	no legal occurrences at all
vogelvellekens		0.0	-3	no legal occurrences at all
vracbtgoederen		0.0	-3	no legal occurrences at all
vrachtgoederen		0.0	-3	no legal occurrences at all
1123340.18.13		0.0	-3	no legal occurrences at all
1123340:18:15		0.0	-3	no legal occurrences at all
1144915.19.11		0.0	-3	no legal occurrences at all
1377238:12:12		0.0	-3	no legal occurrences at all
Anthoniskerck		0.0	-3	no legal occurrences at all
Caly-v\^angen		0.0	-3	no legal occurrences at all
Childerhuysen		0.0	-3	no legal occurrences at all
Coeekebaecker		0.0	-3	no legal occurrences at all
Colombeneinde		0.0	-3	no legal occurrences at all
Colomboneinde		0.0	-3	no legal occurrences at all
Gbristenbooft		0.0	-3	no legal occurrences at all
Ghilderhuysen		0.0	-3	no legal occurrences at all
Goeloe-Goeloe		0.0	-3	no legal occurrences at all
Groolmachtigm		0.0	-3	no legal occurrences at all
HGasteelpleyn		0.0	-3	no legal occurrences at all
Iwistsoeckers		0.0	-3	no legal occurrences at all
Letchemaneyck		0.0	-3	no legal occurrences at all
Mahomettisten		0.0	-3	no legal occurrences at all
Mottebergharo		0.0	-3	no legal occurrences at all
Oost-Indische		0.0	-3	no legal occurrences at all
RauneduUechan		0.0	-3	no legal occurrences at all
Sannickedonno		0.0	-3	no legal occurrences at all
Schilpadtsbay		0.0	-3	no legal occurrences at all
Spaensenvyant		0.0	-3	no legal occurrences at all
Vavorolangers		0.0	-3	no legal occurrences at all
Vavorolongers		0.0	-3	no legal occurrences at all
Wawanisrheede		0.0	-3	no legal occurrences at all
West-Indische		0.0	-3	no legal occurrences at all
beschaemtheyt		0.0	-3	no legal occurrences at all
bolwerckskens		0.0	-3	no legal occurrences at all
bomentiseeren		0.0	-3	no legal occurrences at all
boosdadicheyt		0.0	-3	no legal occurrences at all
caingoelonghs		0.0	-3	no legal occurrences at all
caingoulonghs		0.0	-3	no legal occurrences at all
calatuershout		0.0	-3	no legal occurrences at all
calatuyrshout		0.0	-3	no legal occurrences at all
capes-sarassa		0.0	-3	no legal occurrences at all
caybossenaels		0.0	-3	no legal occurrences at all
clappusboomen		0.0	-3	no legal occurrences at all
cloeckmoedige		0.0	-3	no legal occurrences at all
clouckmoedich		0.0	-3	no legal occurrences at all
cruysdaelders		0.0	-3	no legal occurrences at all
familiariteyl		0.0	-3	no legal occurrences at all
forluyne'baer		0.0	-3	no legal occurrences at all
gecomenmochte		0.0	-3	no legal occurrences at all
geoctroyeerde		0.0	-3	no legal occurrences at all
getuyghnissen		0.0	-3	no legal occurrences at all
hooftorangcay		0.0	-3	no legal occurrences at all
int'heymelyck		0.0	-3	no legal occurrences at all
l>enaerstight		0.0	-3	no legal occurrences at all
lantlwuweryen		0.0	-3	no legal occurrences at all
larassamaleyo		0.0	-3	no legal occurrences at all
lichtvaerdigh		0.0	-3	no legal occurrences at all
menichvuldige		0.0	-3	no legal occurrences at all
neuleraliteyt		0.0	-3	no legal occurrences at all
onbecommerden		0.0	-3	no legal occurrences at all
onbillyckheyt		0.0	-3	no legal occurrences at all
oppersluerman		0.0	-3	no legal occurrences at all
paradysvogels		0.0	-3	no legal occurrences at all
pistoolschoot		0.0	-3	no legal occurrences at all
rechtvaerdich		0.0	-3	no legal occurrences at all
reconsileatie		0.0	-3	no legal occurrences at all
saeckedomalyn		0.0	-3	no legal occurrences at all
scbelmacbtige		0.0	-3	no legal occurrences at all
schelmstukken		0.0	-3	no legal occurrences at all
schepprautjes		0.0	-3	no legal occurrences at all
schermutselen		0.0	-3	no legal occurrences at all
schermutseren		0.0	-3	no legal occurrences at all
schermutsinge		0.0	-3	no legal occurrences at all
schermutsingh		0.0	-3	no legal occurrences at all
schilderkunst		0.0	-3	no legal occurrences at all
schuylplaeten		0.0	-3	no legal occurrences at all
sdieltwoorden		0.0	-3	no legal occurrences at all
slaghvaerdigh		0.0	-3	no legal occurrences at all
stilsvrygende		0.0	-3	no legal occurrences at all
styffsinnigen		0.0	-3	no legal occurrences at all
twistmaeckers		0.0	-3	no legal occurrences at all
vellovei'sten		0.0	-3	no legal occurrences at all
verduysterden		0.0	-3	no legal occurrences at all
versmaetheden		0.0	-3	no legal occurrences at all
verstrooyinge		0.0	-3	no legal occurrences at all
wacbtplaetsen		0.0	-3	no legal occurrences at all
waer;daeromme		0.0	-3	no legal occurrences at all
wanbetalingen		0.0	-3	no legal occurrences at all
welspreeckenl		0.0	-3	no legal occurrences at all
(TSIÜSSONANO		0.0	-3	no legal occurrences at all
*tvoorleeden		0.0	-3	no legal occurrences at all
/*11104.18.1		0.0	-3	no legal occurrences at all
100386.11.12		0.0	-3	no legal occurrences at all
12<*February		0.0	-3	no legal occurrences at all
148579.11.13		0.0	-3	no legal occurrences at all
169111:19:11		0.0	-3	no legal occurrences at all
209888.18.10		0.0	-3	no legal occurrences at all
24^"Julyover		0.0	-3	no legal occurrences at all
255343.16.15		0.0	-3	no legal occurrences at all
597887.16.12		0.0	-3	no legal occurrences at all
717208:10:12		0.0	-3	no legal occurrences at all
BONGONOCACMY		0.0	-3	no legal occurrences at all
BOcattjaluin		0.0	-3	no legal occurrences at all
Bymelepatnam		0.0	-3	no legal occurrences at all
Cassimabasar		0.0	-3	no legal occurrences at all
Cierrewetoer		0.0	-3	no legal occurrences at all
Couckebacker		0.0	-3	no legal occurrences at all
Duynkerckers		0.0	-3	no legal occurrences at all
GaboCommeryn		0.0	-3	no legal occurrences at all
GastUiuulers		0.0	-3	no legal occurrences at all
Gnoffamanira		0.0	-3	no legal occurrences at all
Gnoflamanire		0.0	-3	no legal occurrences at all
Gouckebacker		0.0	-3	no legal occurrences at all
Hoochduytsen		0.0	-3	no legal occurrences at all
ISacherefyns		0.0	-3	no legal occurrences at all
Jeckennocamy		0.0	-3	no legal occurrences at all
Kesemachitty		0.0	-3	no legal occurrences at all
MalaccaHseyl		0.0	-3	no legal occurrences at all
Miersiamomyn		0.0	-3	no legal occurrences at all
Moncberbitil		0.0	-3	no legal occurrences at all
Oeniemedonne		0.0	-3	no legal occurrences at all
Palingboangh		0.0	-3	no legal occurrences at all
Perboukistna		0.0	-3	no legal occurrences at all
QuofQmaniere		0.0	-3	no legal occurrences at all
SPEGIPIGATIE		0.0	-3	no legal occurrences at all
S^JanThyszen		0.0	-3	no legal occurrences at all
Sabroseymond		0.0	-3	no legal occurrences at all
Scbildtpadts		0.0	-3	no legal occurrences at all
Seventhienen		0.0	-3	no legal occurrences at all
Vavourolangh		0.0	-3	no legal occurrences at all
Vierwasserom		0.0	-3	no legal occurrences at all
Wanghsa<yepa		0.0	-3	no legal occurrences at all
accessibdste		0.0	-3	no legal occurrences at all
afflivicheyt		0.0	-3	no legal occurrences at all
arac-copiens		0.0	-3	no legal occurrences at all
bescbryvinge		0.0	-3	no legal occurrences at all
blixems-vuer		0.0	-3	no legal occurrences at all
buffelshooms		0.0	-3	no legal occurrences at all
chryghsvoick		0.0	-3	no legal occurrences at all
chryghsvolck		0.0	-3	no legal occurrences at all
cloot$uycker		0.0	-3	no legal occurrences at all
cocus-boomen		0.0	-3	no legal occurrences at all
cruysplaetse		0.0	-3	no legal occurrences at all
embroillades		0.0	-3	no legal occurrences at all
embroillados		0.0	-3	no legal occurrences at all
g'executeerl		0.0	-3	no legal occurrences at all
getvyryffelt		0.0	-3	no legal occurrences at all
godtvreesent		0.0	-3	no legal occurrences at all
hooghmoedigh		0.0	-3	no legal occurrences at all
hooghnoodigh		0.0	-3	no legal occurrences at all
langhduyrige		0.0	-3	no legal occurrences at all
lyffsvryheyt		0.0	-3	no legal occurrences at all
misverstandt		0.0	-3	no legal occurrences at all
neutralitcyt		0.0	-3	no legal occurrences at all
niet.weynich		0.0	-3	no legal occurrences at all
platgevouwen		0.0	-3	no legal occurrences at all
prejudicable		0.0	-3	no legal occurrences at all
prodecesseur		0.0	-3	no legal occurrences at all
