«cc├gr┤	freqContext	freqGram
«t ├To┤	11	182
«y ├To┤	9	182
«. ├To┤	7	182
«, ├To┤	6	182
«s ├To┤	5	182
« d├To┤	4	182
«a ├To┤	4	182
«^ ├To┤	3	182
«h ├To┤	2	182
«u ├To┤	2	182
« D├To┤	1	182
«- ├To┤	1	182
«1 ├To┤	1	182
«; ├To┤	1	182
«D ├To┤	1	182
«ae├To┤	1	182
«d ├To┤	1	182
«p ├To┤	1	182
«| ├To┤	1	182
« A├dy┤	51	181
«ar├dy┤	39	181
«er├dy┤	36	181
«an├dy┤	8	181
« a├dy┤	4	181
«pa├dy┤	4	181
«ra├dy┤	4	181
«si├dy┤	4	181
«oe├dy┤	3	181
«Ma├dy┤	2	181
«ba├dy┤	2	181
«bo├dy┤	2	181
«bu├dy┤	2	181
«t ├dy┤	2	181
«^A├dy┤	1	181
«ai├dy┤	1	181
«ay├dy┤	1	181
«by├dy┤	1	181
«e ├dy┤	1	181
«ef├dy┤	1	181
«en├dy┤	1	181
«fl├dy┤	1	181
«ge├dy┤	1	181
«i*├dy┤	1	181
«la├dy┤	1	181
«nd├dy┤	1	181
«ol├dy┤	1	181
«or├dy┤	1	181
«ou├dy┤	1	181
«tt├dy┤	1	181
«u ├dy┤	1	181
«y ├dy┤	1	181
«t ├60┤	36	180
«e ├60┤	18	180
«, ├60┤	16	180
« 1├60┤	14	180
«a ├60┤	11	180
«n ├60┤	11	180
«r ├60┤	10	180
«s ├60┤	7	180
« 2├60┤	6	180
« 3├60┤	6	180
«l ├60┤	4	180
« 5├60┤	3	180
«k ├60┤	3	180
« 7├60┤	2	180
« 9├60┤	2	180
«58├60┤	2	180
«89├60┤	2	180
«h ├60┤	2	180
«m ├60┤	2	180
« 4├60┤	1	180
«. ├60┤	1	180
«/ ├60┤	1	180
«00├60┤	1	180
«01├60┤	1	180
«03├60┤	1	180
«09├60┤	1	180
«10├60┤	1	180
«13├60┤	1	180
«18├60┤	1	180
«19├60┤	1	180
«21├60┤	1	180
«32├60┤	1	180
«35├60┤	1	180
«54├60┤	1	180
«67├60┤	1	180
«77├60┤	1	180
«90├60┤	1	180
«94├60┤	1	180
«98├60┤	1	180
«RE├60┤	1	180
«p ├60┤	1	180
«| ├60┤	1	180
«de├n)┤	32	178
«re├n)┤	26	178
«se├n)┤	15	178
«ge├n)┤	14	178
«te├n)┤	13	178
«me├n)┤	12	178
«ke├n)┤	10	178
«ne├n)┤	9	178
«be├n)┤	7	178
«ve├n)┤	7	178
«ae├n)┤	6	178
«le├n)┤	6	178
«sy├n)┤	6	178
«pe├n)┤	4	178
«ee├n)┤	3	178
«he├n)┤	2	178
«oo├n)┤	2	178
«ie├n)┤	1	178
«ma├n)┤	1	178
«ue├n)┤	1	178
«we├n)┤	1	178
«n ├25┤	35	177
«e ├25┤	30	177
«t ├25┤	30	177
«p ├25┤	12	177
«, ├25┤	11	177
«s ├25┤	10	177
« 1├25┤	8	177
«a ├25┤	6	177
«o ├25┤	6	177
«r ├25┤	4	177
«f ├25┤	3	177
«l ├25┤	3	177
«13├25┤	2	177
« (├25┤	1	177
« 6├25┤	1	177
« K├25┤	1	177
« ^├25┤	1	177
«" ├25┤	1	177
«. ├25┤	1	177
«03├25┤	1	177
«10├25┤	1	177
«11├25┤	1	177
«15├25┤	1	177
«40├25┤	1	177
«76├25┤	1	177
«91├25┤	1	177
«L ├25┤	1	177
«k ├25┤	1	177
«u ├25┤	1	177
«y ├25┤	1	177
«e ├Gr┤	65	177
«n ├Gr┤	36	177
«t ├Gr┤	36	177
«r ├Gr┤	11	177
«, ├Gr┤	10	177
«s ├Gr┤	5	177
«p ├Gr┤	4	177
«' ├Gr┤	1	177
«. ├Gr┤	1	177
«2 ├Gr┤	1	177
«; ├Gr┤	1	177
«^ ├Gr┤	1	177
«_ ├Gr┤	1	177
«a ├Gr┤	1	177
«c ├Gr┤	1	177
«l ├Gr┤	1	177
«y ├Gr┤	1	177
«ee├md┤	45	177
«oe├md┤	39	177
« o├md┤	33	177
«re├md┤	23	177
«ae├md┤	4	177
«te├md┤	4	177
«ge├md┤	3	177
«he├md┤	3	177
«So├md┤	2	177
«ri├md┤	2	177
«uy├md┤	2	177
« A├md┤	1	177
«)e├md┤	1	177
«Ca├md┤	1	177
«Ga├md┤	1	177
«Sa├md┤	1	177
«ar├md┤	1	177
«el├md┤	1	177
«f ├md┤	1	177
«l ├md┤	1	177
«le├md┤	1	177
«or├md┤	1	177
«r ├md┤	1	177
«rh├md┤	1	177
«ry├md┤	1	177
«so├md┤	1	177
«ve├md┤	1	177
«vn├md┤	1	177
«e ├mu┤	53	175
«n ├mu┤	34	175
«om├mu┤	13	175
«er├mu┤	8	175
«ge├mu┤	8	175
« a├mu┤	7	175
«0 ├mu┤	5	175
«2 ├mu┤	5	175
«ne├mu┤	5	175
«, ├mu┤	4	175
«am├mu┤	4	175
«ts├mu┤	4	175
«l ├mu┤	3	175
«r ├mu┤	3	175
«s ├mu┤	3	175
«t ├mu┤	2	175
«. ├mu┤	1	175
«4 ├mu┤	1	175
«5 ├mu┤	1	175
«6 ├mu┤	1	175
«Ar├mu┤	1	175
«Sa├mu┤	1	175
«ds├mu┤	1	175
«is├mu┤	1	175
«j ├mu┤	1	175
«me├mu┤	1	175
«ni├mu┤	1	175
«tu├mu┤	1	175
«ur├mu┤	1	175
«ve├mu┤	1	175
«n ├Am┤	58	174
«e ├Am┤	29	174
«r ├Am┤	26	174
«p ├Am┤	21	174
«t ├Am┤	14	174
«, ├Am┤	5	174
«a ├Am┤	4	174
«. ├Am┤	3	174
«^ ├Am┤	3	174
«' ├Am┤	2	174
«l ├Am┤	2	174
«y ├Am┤	2	174
«0 ├Am┤	1	174
«; ├Am┤	1	174
«d*├Am┤	1	174
«f ├Am┤	1	174
«s ├Am┤	1	174
«t ├13┤	38	173
«e ├13┤	23	173
«p ├13┤	14	173
«, ├13┤	13	173
«n ├13┤	13	173
«a ├13┤	8	173
«f ├13┤	7	173
«r ├13┤	6	173
« 1├13┤	5	173
«s ├13┤	4	173
« 2├13┤	3	173
«2:├13┤	3	173
«h ├13┤	3	173
« 8├13┤	2	173
«* ├13┤	2	173
«10├13┤	2	173
«» ├13┤	2	173
«  ├13┤	1	173
« 3├13┤	1	173
« 4├13┤	1	173
«*6├13┤	1	173
«. ├13┤	1	173
«1.├13┤	1	173
«17├13┤	1	173
«19├13┤	1	173
«1:├13┤	1	173
«2.├13┤	1	173
«27├13┤	1	173
«28├13┤	1	173
«30├13┤	1	173
«36├13┤	1	173
«4 ├13┤	1	173
«48├13┤	1	173
«68├13┤	1	173
«7:├13┤	1	173
«8.├13┤	1	173
«8:├13┤	1	173
«m ├13┤	1	173
«o ├13┤	1	173
«u ├13┤	1	173
«y ├13┤	1	173
«~ ├13┤	1	173
«n ├Lo┤	48	173
«a ├Lo┤	31	173
«e ├Lo┤	31	173
«, ├Lo┤	18	173
«t ├Lo┤	12	173
«p ├Lo┤	11	173
«r ├Lo┤	11	173
«o ├Lo┤	3	173
«s ├Lo┤	3	173
«. ├Lo┤	2	173
«h ├Lo┤	1	173
«i ├Lo┤	1	173
«k ├Lo┤	1	173
«n ├Sa┤	50	173
«e ├Sa┤	32	173
«t ├Sa┤	20	173
«, ├Sa┤	10	173
«u ├Sa┤	10	173
«h ├Sa┤	8	173
«. ├Sa┤	5	173
«a ├Sa┤	5	173
«b ├Sa┤	5	173
«s ├Sa┤	5	173
«' ├Sa┤	3	173
«^ ├Sa┤	3	173
«8 ├Sa┤	2	173
«l ├Sa┤	2	173
«» ├Sa┤	2	173
« .├Sa┤	1	173
« I├Sa┤	1	173
«0 ├Sa┤	1	173
«2 ├Sa┤	1	173
«; ├Sa┤	1	173
«an├Sa┤	1	173
«k ├Sa┤	1	173
«o ├Sa┤	1	173
«p ├Sa┤	1	173
«r ├Sa┤	1	173
«• ├Sa┤	1	173
«t ├14┤	31	169
«e ├14┤	22	169
«n ├14┤	21	169
«p ├14┤	13	169
«a ├14┤	10	169
«, ├14┤	7	169
« 1├14┤	6	169
«r ├14┤	6	169
«s ├14┤	6	169
«o ├14┤	5	169
« 4├14┤	3	169
«f ├14┤	3	169
« 6├14┤	2	169
«5:├14┤	2	169
«l ├14┤	2	169
«y ├14┤	2	169
«» ├14┤	2	169
«  ├14┤	1	169
« /├14┤	1	169
« 9├14┤	1	169
«& ├14┤	1	169
«* ├14┤	1	169
«. ├14┤	1	169
«/ ├14┤	1	169
«06├14┤	1	169
«1.├14┤	1	169
«12├14┤	1	169
«21├14┤	1	169
«3.├14┤	1	169
«30├14┤	1	169
«4.├14┤	1	169
«46├14┤	1	169
«6.├14┤	1	169
«64├14┤	1	169
«72├14┤	1	169
«9.├14┤	1	169
«91├14┤	1	169
«: ├14┤	1	169
«c ├14┤	1	169
«h ├14┤	1	169
«i ├14┤	1	169
«k ├14┤	1	169
«m ├14┤	1	169
«on├tb┤	63	167
«ch├tb┤	19	167
«en├tb┤	15	167
«er├tb┤	9	167
«an├tb┤	7	167
«ie├tb┤	7	167
«ar├tb┤	5	167
«An├tb┤	4	167
«uy├tb┤	4	167
«e ├tb┤	3	167
«es├tb┤	3	167
«n ├tb┤	3	167
«ns├tb┤	3	167
« *├tb┤	2	167
«se├tb┤	2	167
« ^├tb┤	1	167
« f├tb┤	1	167
«. ├tb┤	1	167
«ac├tb┤	1	167
«ae├tb┤	1	167
«be├tb┤	1	167
«da├tb┤	1	167
«ee├tb┤	1	167
«eh├tb┤	1	167
«el├tb┤	1	167
«ge├tb┤	1	167
«nd├tb┤	1	167
«or├tb┤	1	167
«pa├tb┤	1	167
«rd├tb┤	1	167
«s ├tb┤	1	167
«t ├tb┤	1	167
«ön├tb┤	1	167
« s├tx┤	164	166
«2s├tx┤	1	166
«4^├tx┤	1	166
«n ├Op┤	69	165
«t ├Op┤	19	165
«e ├Op┤	13	165
«s ├Op┤	13	165
«. ├Op┤	5	165
«8 ├Op┤	5	165
«r ├Op┤	5	165
«2 ├Op┤	4	165
«' ├Op┤	3	165
«0 ├Op┤	3	165
«3 ├Op┤	3	165
«1 ├Op┤	2	165
«a ├Op┤	2	165
«c ├Op┤	2	165
«d ├Op┤	2	165
«f ├Op┤	2	165
«h ├Op┤	2	165
«, ├Op┤	1	165
«4 ├Op┤	1	165
«6 ├Op┤	1	165
«7 ├Op┤	1	165
«9 ├Op┤	1	165
«^ ├Op┤	1	165
«l ├Op┤	1	165
«m ├Op┤	1	165
«u ├Op┤	1	165
«« ├Op┤	1	165
«» ├Op┤	1	165
«nd├e;┤	22	165
«dd├e;┤	21	165
«ar├e;┤	15	165
«ud├e;┤	15	165
«bb├e;┤	10	165
«ti├e;┤	7	165
«ed├e;┤	6	165
«er├e;┤	6	165
«rd├e;┤	5	165
«ld├e;┤	4	165
«ng├e;┤	4	165
«lv├e;┤	3	165
«to├e;┤	3	165
«ys├e;┤	3	165
«ad├e;┤	2	165
«ag├e;┤	2	165
«al├e;┤	2	165
«ck├e;┤	2	165
«en├e;┤	2	165
«gg├e;┤	2	165
«gi├e;┤	2	165
«hd├e;┤	2	165
«mt├e;┤	2	165
«ri├e;┤	2	165
«ur├e;┤	2	165
«ak├e;┤	1	165
«ci├e;┤	1	165
«di├e;┤	1	165
«el├e;┤	1	165
«es├e;┤	1	165
«fd├e;┤	1	165
«ho├e;┤	1	165
«ip├e;┤	1	165
«it├e;┤	1	165
«kl├e;┤	1	165
«ko├e;┤	1	165
«ni├e;┤	1	165
«nt├e;┤	1	165
«ov├e;┤	1	165
«rg├e;┤	1	165
«rn├e;┤	1	165
«rt├e;┤	1	165
«si├e;┤	1	165
«yd├e;┤	1	165
«du├yr┤	80	165
« u├yr┤	26	165
«mu├yr┤	12	165
«bu├yr┤	9	165
«tu├yr┤	9	165
«Bu├yr┤	6	165
«hu├yr┤	4	165
« W├yr┤	2	165
«ad├yr┤	2	165
«ii├yr┤	2	165
«lu├yr┤	2	165
«tv├yr┤	2	165
« v├yr┤	1	165
«Ba├yr┤	1	165
«Ge├yr┤	1	165
«ch├yr┤	1	165
«da├yr┤	1	165
«e ├yr┤	1	165
«ee├yr┤	1	165
«sv├yr┤	1	165
«ti├yr┤	1	165
«e ├H ┤	34	164
«t ├H ┤	28	164
«n ├H ┤	22	164
«r ├H ┤	14	164
«p ├H ┤	12	164
«s ├H ┤	10	164
«, ├H ┤	9	164
«; ├H ┤	6	164
«m ├H ┤	6	164
«. ├H ┤	3	164
«o ├H ┤	3	164
«^ ├H ┤	2	164
«y ├H ┤	2	164
«' ├H ┤	1	164
«A ├H ┤	1	164
«E ├H ┤	1	164
«a ├H ┤	1	164
«ae├H ┤	1	164
«de├H ┤	1	164
«en├H ┤	1	164
«fe├H ┤	1	164
«k ├H ┤	1	164
«l ├H ┤	1	164
«me├H ┤	1	164
«om├H ┤	1	164
«op├H ┤	1	164
«n ├Ke┤	57	164
«e ├Ke┤	39	164
«s ├Ke┤	28	164
«k ├Ke┤	12	164
«, ├Ke┤	5	164
«t ├Ke┤	3	164
«y ├Ke┤	3	164
«. ├Ke┤	2	164
«h ├Ke┤	2	164
«m ├Ke┤	2	164
«o ├Ke┤	2	164
« o├Ke┤	1	164
«' ├Ke┤	1	164
«*s├Ke┤	1	164
«H ├Ke┤	1	164
«^ ├Ke┤	1	164
«an├Ke┤	1	164
«ck├Ke┤	1	164
«ge├Ke┤	1	164
«» ├Ke┤	1	164
«of├fd┤	71	163
«ef├fd┤	66	163
«oo├fd┤	6	163
«af├fd┤	4	163
«lf├fd┤	4	163
« a├fd┤	2	163
«yf├fd┤	2	163
«ae├fd┤	1	163
«fi├fd┤	1	163
«ie├fd┤	1	163
«on├fd┤	1	163
«ou├fd┤	1	163
«pf├fd┤	1	163
«rf├fd┤	1	163
«sy├fd┤	1	163
«an├gb┤	46	163
«in├gb┤	43	163
«ti├gb┤	9	163
«di├gb┤	8	163
«ni├gb┤	8	163
«on├gb┤	7	163
«uy├gb┤	7	163
«ae├gb┤	5	163
«da├gb┤	5	163
«ee├gb┤	2	163
«en├gb┤	2	163
«li├gb┤	2	163
«lo├gb┤	2	163
«ol├gb┤	2	163
«ra├gb┤	2	163
«ri├gb┤	2	163
«se├gb┤	2	163
«ki├gb┤	1	163
«la├gb┤	1	163
«le├gb┤	1	163
«oe├gb┤	1	163
«oo├gb┤	1	163
«or├gb┤	1	163
«ry├gb┤	1	163
«ur├gb┤	1	163
«vi├gb┤	1	163
«om├p®┤	151	163
«)m├p®┤	4	163
«ca├p®┤	2	163
«ni├p®┤	2	163
«0 ├p®┤	1	163
«Ca├p®┤	1	163
«nn├p®┤	1	163
«ra├p®┤	1	163
«t ├17┤	30	162
«n ├17┤	28	162
«e ├17┤	21	162
«p ├17┤	11	162
«, ├17┤	10	162
« 1├17┤	4	162
«r ├17┤	4	162
«s ├17┤	4	162
«  ├17┤	3	162
« 3├17┤	3	162
«f ├17┤	3	162
«y ├17┤	3	162
« 4├17┤	2	162
« 5├17┤	2	162
«/ ├17┤	2	162
«18├17┤	2	162
«40├17┤	2	162
«99├17┤	2	162
«a ├17┤	2	162
«h ├17┤	2	162
«o ├17┤	2	162
« 6├17┤	1	162
« 7├17┤	1	162
« Ö├17┤	1	162
«/'├17┤	1	162
«1 ├17┤	1	162
«13├17┤	1	162
«1:├17┤	1	162
«25├17┤	1	162
«34├17┤	1	162
«38├17┤	1	162
«39├17┤	1	162
«5.├17┤	1	162
«54├17┤	1	162
«6.├17┤	1	162
«70├17┤	1	162
«86├17┤	1	162
«e5├17┤	1	162
«l ├17┤	1	162
«» ├17┤	1	162
«• ├17┤	1	162
«al├sm┤	45	162
«ge├sm┤	24	162
«e ├sm┤	15	162
«el├sm┤	10	162
«gh├sm┤	10	162
«er├sm┤	8	162
«t ├sm┤	5	162
« I├sm┤	4	162
«n ├sm┤	4	162
«an├sm┤	3	162
«ch├sm┤	3	162
«dt├sm┤	3	162
«ot├sm┤	3	162
«be├sm┤	2	162
«eë├sm┤	2	162
«on├sm┤	2	162
«vi├sm┤	2	162
«yt├sm┤	2	162
« *├sm┤	1	162
« B├sm┤	1	162
«Gu├sm┤	1	162
«Is├sm┤	1	162
«ad├sm┤	1	162
«at├sm┤	1	162
«ep├sm┤	1	162
«et├sm┤	1	162
«gi├sm┤	1	162
«h ├sm┤	1	162
«l ├sm┤	1	162
«m ├sm┤	1	162
«os├sm┤	1	162
«rt├sm┤	1	162
«ry├sm┤	1	162
«t ├18┤	38	157
«n ├18┤	31	157
«e ├18┤	18	157
«, ├18┤	8	157
« 1├18┤	6	157
«s ├18┤	5	157
«p ├18┤	4	157
«. ├18┤	3	157
«7:├18┤	3	157
«a ├18┤	3	157
«o ├18┤	3	157
«* ├18┤	2	157
«0:├18┤	2	157
«13├18┤	2	157
«62├18┤	2	157
«r ├18┤	2	157
«y ├18┤	2	157
«« ├18┤	2	157
« /├18┤	1	157
«" ├18┤	1	157
«'1├18┤	1	157
«/ ├18┤	1	157
«0.├18┤	1	157
«0^├18┤	1	157
«14├18┤	1	157
«2:├18┤	1	157
«33├18┤	1	157
«4.├18┤	1	157
«52├18┤	1	157
«53├18┤	1	157
«56├18┤	1	157
«8.├18┤	1	157
«81├18┤	1	157
«^ ├18┤	1	157
«f ├18┤	1	157
«h ├18┤	1	157
«i ├18┤	1	157
«l ├18┤	1	157
«m ├18┤	1	157
«n ├At┤	90	156
«r ├At┤	25	156
«e ├At┤	14	156
«t ├At┤	9	156
«' ├At┤	7	156
«, ├At┤	4	156
«s ├At┤	2	156
«. ├At┤	1	156
«\ ├At┤	1	156
«k ├At┤	1	156
«l ├At┤	1	156
«y ├At┤	1	156
«st├x.┤	145	154
«sl├x.┤	7	154
«^t├x.┤	1	154
«si├x.┤	1	154
« o├pg┤	146	153
«ro├pg┤	2	153
«ae├pg┤	1	153
«co├pg┤	1	153
«eo├pg┤	1	153
«na├pg┤	1	153
«oo├pg┤	1	153
«he├bt┤	39	151
«ac├bt┤	35	151
«oc├bt┤	21	151
«ec├bt┤	11	151
«eo├bt┤	10	151
«ic├bt┤	9	151
«eg├bt┤	4	151
«ig├bt┤	3	151
«ae├bt┤	2	151
«ag├bt┤	2	151
«sc├bt┤	2	151
«uc├bt┤	2	151
« o├bt┤	1	151
«e ├bt┤	1	151
«em├bt┤	1	151
«ep├bt┤	1	151
«lc├bt┤	1	151
«lg├bt┤	1	151
«ng├bt┤	1	151
«po├bt┤	1	151
«rc├bt┤	1	151
«y ├bt┤	1	151
«yc├bt┤	1	151
«yc├ks┤	72	151
«nc├ks┤	34	151
«ic├ks┤	10	151
«rc├ks┤	9	151
«ec├ks┤	8	151
«uc├ks┤	7	151
«oc├ks┤	6	151
«ac├ks┤	3	151
«lc├ks┤	1	151
«ne├ks┤	1	151
«pa├tn┤	125	151
«on├tn┤	3	151
«or├tn┤	3	151
«co├tn┤	2	151
«er├tn┤	2	151
«ey├tn┤	2	151
«uy├tn┤	2	151
« S├tn┤	1	151
« s├tn┤	1	151
« v├tn┤	1	151
« ó├tn┤	1	151
«Lf├tn┤	1	151
«ar├tn┤	1	151
«ie├tn┤	1	151
«is├tn┤	1	151
«k ├tn┤	1	151
«na├tn┤	1	151
«r ├tn┤	1	151
«wd├tn┤	1	151
« J├oh┤	138	149
« s├oh┤	2	149
« M├oh┤	1	149
« n├oh┤	1	149
«Pr├oh┤	1	149
«as├oh┤	1	149
«at├oh┤	1	149
«ct├oh┤	1	149
«ra├oh┤	1	149
«si├oh┤	1	149
«so├oh┤	1	149
«e ├80┤	25	148
«t ├80┤	20	148
« 1├80┤	13	148
«, ├80┤	9	148
«n ├80┤	8	148
« 2├80┤	7	148
«a ├80┤	6	148
« 3├80┤	5	148
« 4├80┤	4	148
«. ├80┤	4	148
«10├80┤	3	148
«l ├80┤	3	148
«r ├80┤	3	148
« 6├80┤	2	148
«86├80┤	2	148
«h ├80┤	2	148
«s ├80┤	2	148
« -├80┤	1	148
« 5├80┤	1	148
« 8├80┤	1	148
« 9├80┤	1	148
«" ├80┤	1	148
«* ├80┤	1	148
«/'├80┤	1	148
«00├80┤	1	148
«08├80┤	1	148
«12├80┤	1	148
«15├80┤	1	148
«16├80┤	1	148
«27├80┤	1	148
«3 ├80┤	1	148
«31├80┤	1	148
«34├80┤	1	148
«40├80┤	1	148
«45├80┤	1	148
«47├80┤	1	148
«70├80┤	1	148
«87├80┤	1	148
«88├80┤	1	148
«90├80┤	1	148
«; ├80┤	1	148
«f ├80┤	1	148
«i ├80┤	1	148
«k ├80┤	1	148
«p ├80┤	1	148
«u ├80┤	1	148
«» ├80┤	1	148
«en├ ^┤	22	147
«de├ ^┤	12	147
«^^├ ^┤	11	147
«an├ ^┤	8	147
«te├ ^┤	6	147
«et├ ^┤	4	147
«op├ ^┤	4	147
«72├ ^┤	3	147
«V4├ ^┤	3	147
«n.├ ^┤	3	147
« .├ ^┤	2	147
«24├ ^┤	2	147
«7a├ ^┤	2	147
«^2├ ^┤	2	147
«er├ ^┤	2	147
«ge├ ^┤	2	147
«in├ ^┤	2	147
«nt├ ^┤	2	147
«s.├ ^┤	2	147
« /├ ^┤	1	147
« 1├ ^┤	1	147
« ^├ ^┤	1	147
« d├ ^┤	1	147
« ®├ ^┤	1	147
« •├ ^┤	1	147
«.,├ ^┤	1	147
«25├ ^┤	1	147
«2»├ ^┤	1	147
«42├ ^┤	1	147
«7$├ ^┤	1	147
«78├ ^┤	1	147
«80├ ^┤	1	147
«V2├ ^┤	1	147
«^,├ ^┤	1	147
«^-├ ^┤	1	147
«^4├ ^┤	1	147
«^9├ ^┤	1	147
«^t├ ^┤	1	147
«at├ ^┤	1	147
«c,├ ^┤	1	147
«ch├ ^┤	1	147
«ck├ ^┤	1	147
«e,├ ^┤	1	147
«ek├ ^┤	1	147
«el├ ^┤	1	147
«ff├ ^┤	1	147
«gh├ ^┤	1	147
«hs├ ^┤	1	147
«ie├ ^┤	1	147
«k,├ ^┤	1	147
«ke├ ^┤	1	147
«ly├ ^┤	1	147
«n,├ ^┤	1	147
«n;├ ^┤	1	147
«ne├ ^┤	1	147
«o.├ ^┤	1	147
«om├ ^┤	1	147
«or├ ^┤	1	147
«ot├ ^┤	1	147
«r,├ ^┤	1	147
«re├ ^┤	1	147
«rs├ ^┤	1	147
«rt├ ^┤	1	147
«s:├ ^┤	1	147
«t.├ ^┤	1	147
«t:├ ^┤	1	147
«tc├ ^┤	1	147
«to├ ^┤	1	147
«ut├ ^┤	1	147
«ve├ ^┤	1	147
«yt├ ^┤	1	147
««.├ ^┤	1	147
«0 ├bh┤	57	147
«e ├bh┤	20	147
«' ├bh┤	9	147
«5 ├bh┤	9	147
«le├bh┤	8	147
«1 ├bh┤	5	147
«6 ├bh┤	5	147
«3 ├bh┤	4	147
«n ├bh┤	4	147
«2 ├bh┤	3	147
«4 ├bh┤	3	147
«9 ├bh┤	3	147
«7 ├bh┤	2	147
«8 ├bh┤	2	147
«t ├bh┤	2	147
«. ├bh┤	1	147
«80├bh┤	1	147
«O ├bh┤	1	147
«a ├bh┤	1	147
«d'├bh┤	1	147
«go├bh┤	1	147
«he├bh┤	1	147
«j ├bh┤	1	147
«me├bh┤	1	147
«ra├bh┤	1	147
«s ├bh┤	1	147
«en├ Q┤	57	145
«an├ Q┤	19	145
«de├ Q┤	10	145
«'t├ Q┤	9	145
«ae├ Q┤	4	145
«a,├ Q┤	3	145
«et├ Q┤	3	145
«yt├ Q┤	3	145
«as├ Q┤	2	145
«er├ Q┤	2	145
«mt├ Q┤	2	145
«n,├ Q┤	2	145
«rs├ Q┤	2	145
«t,├ Q┤	2	145
«ve├ Q┤	2	145
«ys├ Q┤	2	145
« ;├ Q┤	1	145
« H├ Q┤	1	145
« »├ Q┤	1	145
«'.├ Q┤	1	145
«Of├ Q┤	1	145
«da├ Q┤	1	145
«e,├ Q┤	1	145
«ge├ Q┤	1	145
«go├ Q┤	1	145
«in├ Q┤	1	145
«k,├ Q┤	1	145
«ke├ Q┤	1	145
«ls├ Q┤	1	145
«m,├ Q┤	1	145
«m«├ Q┤	1	145
«nd├ Q┤	1	145
«s.├ Q┤	1	145
«u,├ Q┤	1	145
«ur├ Q┤	1	145
«y,├ Q┤	1	145
«é,├ Q┤	1	145
« »├ »┤	18	144
«10├ »┤	10	144
«00├ »┤	8	144
« 1├ »┤	5	144
«50├ »┤	5	144
« 2├ »┤	4	144
«40├ »┤	4	144
«er├ »┤	4	144
«11├ »┤	3	144
«20├ »┤	3	144
«29├ »┤	3	144
«30├ »┤	3	144
«en├ »┤	3	144
«et├ »┤	3	144
«ot├ »┤	3	144
« .├ »┤	2	144
« 6├ »┤	2	144
«25├ »┤	2	144
«45├ »┤	2	144
«54├ »┤	2	144
«72├ »┤	2	144
«75├ »┤	2	144
«7i├ »┤	2	144
«la├ »┤	2	144
«ms├ »┤	2	144
« 3├ »┤	1	144
« 8├ »┤	1	144
« ;├ »┤	1	144
« K├ »┤	1	144
« «├ »┤	1	144
« —├ »┤	1	144
« •├ »┤	1	144
«02├ »┤	1	144
«06├ »┤	1	144
«16├ »┤	1	144
«17├ »┤	1	144
«18├ »┤	1	144
«19├ »┤	1	144
«22├ »┤	1	144
«23├ »┤	1	144
«35├ »┤	1	144
«37├ »┤	1	144
«48├ »┤	1	144
«60├ »┤	1	144
«64├ »┤	1	144
«68├ »┤	1	144
«70├ »┤	1	144
«77├ »┤	1	144
«78├ »┤	1	144
«80├ »┤	1	144
«84├ »┤	1	144
«86├ »┤	1	144
«96├ »┤	1	144
«99├ »┤	1	144
«S2├ »┤	1	144
«an├ »┤	1	144
«ar├ »┤	1	144
«as├ »┤	1	144
«cb├ »┤	1	144
«ck├ »┤	1	144
«el├ »┤	1	144
«ff├ »┤	1	144
«ge├ »┤	1	144
«hs├ »┤	1	144
«ns├ »┤	1	144
«re├ »┤	1	144
«st├ »┤	1	144
«t.├ »┤	1	144
«ta├ »┤	1	144
«uw├ »┤	1	144
«0 ├» ┤	36	143
«» ├» ┤	18	143
«2 ├» ┤	9	143
«1 ├» ┤	8	143
«5 ├» ┤	7	143
«6 ├» ┤	6	143
«t ├» ┤	6	143
«8 ├» ┤	5	143
«9 ├» ┤	5	143
«r ├» ┤	5	143
«s ├» ┤	5	143
«4 ├» ┤	4	143
«n ├» ┤	4	143
«7 ├» ┤	3	143
«a ├» ┤	3	143
«. ├» ┤	2	143
«3 ├» ┤	2	143
«e ├» ┤	2	143
«i ├» ┤	2	143
« »├» ┤	1	143
«; ├» ┤	1	143
«K ├» ┤	1	143
«b ├» ┤	1	143
«f ├» ┤	1	143
«k ├» ┤	1	143
«l ├» ┤	1	143
«w ├» ┤	1	143
«« ├» ┤	1	143
«— ├» ┤	1	143
«• ├» ┤	1	143
«" ├Ju┤	23	141
«n ├Ju┤	16	141
«^ ├Ju┤	13	141
«o ├Ju┤	12	141
«° ├Ju┤	12	141
«t ├Ju┤	10	141
«, ├Ju┤	9	141
«e ├Ju┤	8	141
«. ├Ju┤	4	141
«0 ├Ju┤	4	141
«2 ├Ju┤	4	141
«8 ├Ju┤	4	141
«* ├Ju┤	3	141
«3 ├Ju┤	3	141
«4 ├Ju┤	2	141
«6 ├Ju┤	2	141
«s ├Ju┤	2	141
«» ├Ju┤	2	141
«1 ├Ju┤	1	141
«7 ├Ju┤	1	141
«9 ├Ju┤	1	141
«B ├Ju┤	1	141
«^"├Ju┤	1	141
«a ├Ju┤	1	141
«p ├Ju┤	1	141
«r ├Ju┤	1	141
«n ├Qu┤	73	141
«e ├Qu┤	18	141
«t ├Qu┤	17	141
«, ├Qu┤	13	141
«s ├Qu┤	7	141
«r ├Qu┤	3	141
«. ├Qu┤	2	141
«; ├Qu┤	1	141
«H ├Qu┤	1	141
«a ├Qu┤	1	141
